stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.9840609810154947,0.9950838083526593,0.730957073087139,0.0,0.9982632823142504,0.0017382275282762244,11.941005700231912,0.07028989051131762,0.7533773169965441,2.445299675522306
macro,macro@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.982307615000046,0.9969429536346978,0.6846078123363704,0.0,0.9988499988411554,0.0011506629175747475,3.987771814538791,0.05537591502070427,0.7634558592522778,1.3617675075596922
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.9947981337615862,0.9983982213898872,0.8119321394910463,0.0,0.9995157889072904,0.0004843283607572693,2.9951946641696616,0.04005631656293818,0.8746214263273642,1.0928974544945806
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.9761676631952285,0.995618285564062,0.6733647502356267,0.0,0.9994850237481039,0.000515108897707655,2.9868548566921858,0.06633969384909588,0.7822431668237512,1.0724297905867106
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.9975286542792677,0.9977257236927044,0.6666352497643732,0.0,0.9998715279512267,0.00012848030201389313,2.993177171078113,0.04774411252903603,0.7777568331762488,1.095897237889766
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.9650015691656286,0.9973328511100558,0.6383977379830349,0.0,0.9987623337298678,0.00123843281157729,2.991998553330167,0.051714238999142584,0.7589318253220233,1.0601625824693686
