early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1893,ok,0.229,0.1887,1
True,45,1.0,1.0,0.0,0.10650290273173194,0.0,1.7686560489164354,0.39141809940338135,0.25905242562294006,0.0,0.09158582972862461,0.6829085358964426,1.9833634630780195,0.810962618632578,5.404070887589689,5.932706358862054,5.404070887589689,0.0,1.0,0.0,1.0,0.0,1.0,0.00024772149718824675,0.9997523091832484,0.0009990347340928726,0.9990015625239395,0.0011908707072561865,0.9988098380978715,0.0,0.0,7.135310922136593,5.404070887589689,0.6729937374911227,0.2346,ok,0.2909,0.2308,2
True,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2345,ok,0.2883,0.2318,3
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2151,ok,0.2779,0.2185,4
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2308,ok,0.2909,0.2313,5
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2321,ok,0.2829,0.2318,6
True,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2342,ok,0.2896,0.232,7
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213,ok,0.2641,0.2181,8
True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2341,ok,0.2914,0.2324,9
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2345,ok,0.2885,0.2316,10
True,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2346,ok,0.2912,0.2311,11
True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2336,ok,0.2851,0.2316,12
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2291,ok,0.2851,0.2299,13
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223,ok,0.2843,0.2277,14
True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332,ok,0.2832,0.2319,15
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2259,ok,0.2851,0.223,16
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2338,ok,0.2891,0.2329,17
True,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2327,ok,0.293,0.2302,18
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2324,ok,0.293,0.2301,19
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2275,ok,0.2917,0.2254,20
