early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,0.0027,ok,0.0,0.0,1
True,14,0.0018,ok,0.0088,0.0009,2
True,16,0.002,ok,0.0,0.0008,3
True,26,0.0044,ok,0.0,0.0,4
True,19,0.0029,ok,0.0,0.0006,5
True,28,0.0044,ok,0.0,0.0006,6
True,13,0.0027,ok,0.0,0.0,7
True,11,0.0015,ok,0.0,0.0005,8
True,24,0.0052,ok,0.0,0.0,9
True,34,0.0029,ok,0.0,0.0,10
True,15,0.0018,ok,0.0,0.0008,11
True,24,0.0044,ok,0.0,0.0007,12
