early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,44,0.2863,ok,0.346,0.2774,1
True,32,0.0215,ok,0.0323,0.0243,2
True,82,0.2945,ok,0.3489,0.2868,3
True,32,0.0211,ok,0.0327,0.0246,4
True,16,0.0003,ok,0.0004,0.0001,5
True,36,0.0213,ok,0.0327,0.0252,6
True,75,0.2951,ok,0.35,0.2904,7
True,39,0.0212,ok,0.0327,0.024,8
True,44,0.2874,ok,0.3479,0.2786,9
True,44,0.0217,ok,0.033,0.0243,10
