best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0127,1,16.181082487106323,1,0.00043475247812952545,0,692.2415127754211,1,0.0127
0.0166,3,14.409549951553345,1,0.0004339649286593381,0,598.2121052742004,1,0.0166
0.0179,7,14.861779928207397,1,0.0004300430244579422,0,531.1411118507385,1,0.0179
0.0179,10,14.430636405944824,1,0.0004250807653150396,3,501.8748149871826,1,0.0171
0.0179,17,14.41463828086853,1,0.00040706077179604005,10,443.5595121383667,1,0.0176
0.0133,1,13.895768642425537,1,0.0005224061647826707,0,687.2028646469116,2,0.0133
0.0167,3,12.737308740615845,1,0.0005214598315954114,0,587.5187573432922,2,0.0167
0.0181,6,14.840951919555664,1,0.0005182753311510274,0,533.2490348815918,2,0.0181
0.0181,10,14.59493899345398,1,0.0005107844658793475,4,489.92908477783203,2,0.0175
0.0181,16,14.397403955459595,1,0.0004928619871878772,10,433.27813625335693,2,0.018
0.0128,1,13.61954951286316,1,0.0004406973880348463,0,691.8714671134949,3,0.0128
0.0165,3,14.651086807250977,1,0.00043989906942386786,0,597.4075779914856,3,0.0165
0.018,9,15.53752851486206,1,0.00043276232957952285,0,510.2140140533447,3,0.018
0.018,10,14.7411208152771,1,0.0004308934218941468,1,501.08252477645874,3,0.0171
0.018,19,15.523873567581177,1,0.00040582195789898366,10,425.97759437561035,3,0.0176
