dataset,model,combo_id,combo_kind,priority,est_runtime_sec,runtime_class,max_evals,epochs,patience,seed,run_phase,space_yaml,base_params_json,search_json
beauty,difsr,K1,stable_short,critical,68.5,very_fast,15,100,7,2026041701,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K1,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K1.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.15, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.00021}","{""MAX_ITEM_LIST_LENGTH"": [12, 14], ""lambda_attr"": [0.2, 0.23, 0.26], ""learning_rate"": [0.00014186, 0.00058771]}"
beauty,difsr,K10,gate_large,critical,68.5,very_fast,15,100,7,2026041710,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K10,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K10.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.12, ""embedding_size"": 256, ""fusion_type"": ""concat"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.27, ""max_len"": 16, ""n_heads"": 8, ""n_layers"": 4, ""num_heads"": 8, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.0001425}","{""fusion_type"": [""concat"", ""gate""], ""lambda_attr"": [0.24, 0.27, 0.3], ""learning_rate"": [0.00018239, 0.00072957], ""weight_decay"": [8.55e-05, 0.0001425, 0.0002565]}"
beauty,difsr,K11,concat_large,critical,68.5,very_fast,15,100,7,2026041711,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K11,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K11.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.115, ""embedding_size"": 256, ""fusion_type"": ""gate"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.26, ""max_len"": 16, ""n_heads"": 8, ""n_layers"": 4, ""num_heads"": 8, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.000135}","{""fusion_type"": [""concat"", ""gate""], ""lambda_attr"": [0.23, 0.26, 0.29], ""learning_rate"": [0.00018239, 0.00072957], ""weight_decay"": [8.1e-05, 0.000135, 0.000243]}"
beauty,difsr,K12,gate_mid,critical,68.5,very_fast,15,100,7,2026041712,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K12,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K12.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.13, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 4, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.00015}","{""fusion_type"": [""concat"", ""gate""], ""lambda_attr"": [0.2, 0.23, 0.26], ""learning_rate"": [0.00014186, 0.00058771], ""weight_decay"": [9e-05, 0.00015, 0.00027]}"
beauty,difsr,K2,mid_soft,critical,68.5,very_fast,15,100,7,2026041702,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K2,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K2.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.12, ""embedding_size"": 224, ""fusion_type"": ""concat"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.27, ""max_len"": 14, ""n_heads"": 8, ""n_layers"": 4, ""num_heads"": 8, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.000135}","{""lambda_attr"": [0.24, 0.27, 0.3], ""learning_rate"": [8.917e-05, 0.00068903], ""weight_decay"": [8.1e-05, 0.000135, 0.000243]}"
beauty,difsr,K3,mid_decay,critical,68.5,very_fast,15,100,7,2026041703,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K3,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K3.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.14, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 14, ""n_heads"": 8, ""n_layers"": 4, ""num_heads"": 8, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000195}","{""lambda_attr"": [0.2, 0.23, 0.26], ""learning_rate"": [8.917e-05, 0.00068903], ""weight_decay"": [0.000117, 0.000195, 0.000351]}"
beauty,difsr,K4,large_soft,critical,68.5,very_fast,15,100,7,2026041704,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K4,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K4.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.12, ""embedding_size"": 256, ""fusion_type"": ""gate"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.26, ""max_len"": 16, ""n_heads"": 8, ""n_layers"": 4, ""num_heads"": 8, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.0001275}","{""lambda_attr"": [0.23, 0.26, 0.29], ""learning_rate"": [8.917e-05, 0.00068903], ""weight_decay"": [7.65e-05, 0.0001275, 0.0002295]}"
beauty,difsr,K5,large_decay,critical,68.5,very_fast,15,100,7,2026041705,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K5,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K5.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.13, ""embedding_size"": 256, ""fusion_type"": ""gate"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.26, ""max_len"": 16, ""n_heads"": 8, ""n_layers"": 4, ""num_heads"": 8, ""num_layers"": 4, ""use_attribute_predictor"": true, ""weight_decay"": 0.0001725}","{""lambda_attr"": [0.23, 0.26, 0.29], ""learning_rate"": [8.917e-05, 0.00068903], ""weight_decay"": [0.0001035, 0.0001725, 0.0003105]}"
beauty,difsr,K6,shallow_mix,critical,68.5,very_fast,15,100,7,2026041706,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K6,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K6.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.145, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000165}","{""MAX_ITEM_LIST_LENGTH"": [12, 14], ""lambda_attr"": [0.2, 0.23, 0.26], ""learning_rate"": [8.917e-05, 0.00068903]}"
beauty,difsr,K7,wide_attr,critical,68.5,very_fast,15,100,7,2026041707,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K7,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K7.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.17, ""embedding_size"": 256, ""fusion_type"": ""concat"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.29, ""max_len"": 14, ""n_heads"": 8, ""n_layers"": 3, ""num_heads"": 8, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.000195}","{""fusion_type"": [""concat"", ""gate""], ""lambda_attr"": [0.26, 0.29, 0.3], ""learning_rate"": [0.00018239, 0.00072957], ""weight_decay"": [0.000117, 0.000195, 0.000351]}"
beauty,difsr,K8,wide_decay,critical,68.5,very_fast,15,100,7,2026041708,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K8,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K8.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.17, ""embedding_size"": 256, ""fusion_type"": ""concat"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.29, ""max_len"": 16, ""n_heads"": 8, ""n_layers"": 3, ""num_heads"": 8, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.000195}","{""lambda_attr"": [0.26, 0.29, 0.3], ""learning_rate"": [8.917e-05, 0.00068903], ""weight_decay"": [0.000117, 0.000195, 0.000351]}"
beauty,difsr,K9,reset_mild,critical,68.5,very_fast,15,100,7,2026041709,BASELINE2_ADDTUNE3B_BEAUTY_DIFSR_K9,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_difsr_K9.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.17, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.00027}","{""lambda_attr"": [0.2, 0.23, 0.26], ""learning_rate"": [8.917e-05, 0.00068903], ""weight_decay"": [0.000162, 0.00027, 0.000486]}"
beauty,fame,K1,stable_short,critical,78.2,very_fast,15,100,7,2026041731,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K1,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K1.yaml,"{""dropout"": 0.16, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000182}","{""MAX_ITEM_LIST_LENGTH"": [12, 14], ""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [2, 3]}"
beauty,fame,K10,experts_mid,critical,78.2,very_fast,15,100,7,2026041740,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K10,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K10.yaml,"{""dropout"": 0.14, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00013}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [2, 3], ""weight_decay"": [7.8e-05, 0.00013, 0.000234]}"
beauty,fame,K11,experts_high,critical,78.2,very_fast,15,100,7,2026041741,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K11,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K11.yaml,"{""dropout"": 0.17, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00017}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [5, 6], ""weight_decay"": [0.000102, 0.00017, 0.000306]}"
beauty,fame,K12,experts_short,critical,78.2,very_fast,15,100,7,2026041742,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K12,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K12.yaml,"{""dropout"": 0.16, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0001625}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [2, 3], ""weight_decay"": [9.75e-05, 0.0001625, 0.0002925]}"
beauty,fame,K2,mid_soft,critical,78.2,very_fast,15,100,7,2026041732,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K2,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K2.yaml,"{""dropout"": 0.13, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000117}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [5, 6], ""weight_decay"": [7.02e-05, 0.000117, 0.0002106]}"
beauty,fame,K3,mid_decay,critical,78.2,very_fast,15,100,7,2026041733,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K3,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K3.yaml,"{""dropout"": 0.19, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00026}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [2, 3], ""weight_decay"": [0.000156, 0.00026, 0.000468]}"
beauty,fame,K4,large_soft,critical,78.2,very_fast,15,100,7,2026041734,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K4,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K4.yaml,"{""dropout"": 0.17, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00017}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [5, 6], ""weight_decay"": [0.000102, 0.00017, 0.000306]}"
beauty,fame,K5,large_decay,critical,78.2,very_fast,15,100,7,2026041735,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K5,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K5.yaml,"{""dropout"": 0.18, ""embedding_size"": 256, ""hidden_size"": 256, ""inner_size"": 512, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00023}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [5, 6], ""weight_decay"": [0.000138, 0.00023, 0.000414]}"
beauty,fame,K6,shallow_mix,critical,78.2,very_fast,15,100,7,2026041736,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K6,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K6.yaml,"{""dropout"": 0.155, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000143}","{""MAX_ITEM_LIST_LENGTH"": [12, 14], ""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [2, 3]}"
beauty,fame,K7,wide_attr,critical,78.2,very_fast,15,100,7,2026041737,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K7,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K7.yaml,"{""dropout"": 0.18, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000169}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [5, 6], ""weight_decay"": [0.0001014, 0.000169, 0.0003042]}"
beauty,fame,K8,wide_decay,critical,78.2,very_fast,15,100,7,2026041738,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K8,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K8.yaml,"{""dropout"": 0.18, ""embedding_size"": 256, ""hidden_size"": 256, ""inner_size"": 512, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000169}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [5, 6], ""weight_decay"": [0.0001014, 0.000169, 0.0003042]}"
beauty,fame,K9,reset_mild,critical,78.2,very_fast,15,100,7,2026041739,BASELINE2_ADDTUNE3B_BEAUTY_FAME_K9,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_fame_K9.yaml,"{""dropout"": 0.22, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00036}","{""learning_rate"": [0.00010188, 0.00067918], ""num_experts"": [2, 3], ""weight_decay"": [0.000216, 0.00036, 0.000648]}"
beauty,bsarec,K1,stable_short,critical,91.9,very_fast,15,100,7,2026041761,BASELINE2_ADDTUNE3B_BEAUTY_BSAREC_K1,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_bsarec_K1.yaml,"{""bsarec_alpha"": 0.63, ""bsarec_c"": 5, ""dropout"": 0.18, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000182}","{""MAX_ITEM_LIST_LENGTH"": [12, 14], ""bsarec_alpha"": [0.55, 0.63, 0.71], ""learning_rate"": [0.00014569, 0.00098864]}"
beauty,bsarec,K10,alpha_mid,critical,91.9,very_fast,15,100,7,2026041770,BASELINE2_ADDTUNE3B_BEAUTY_BSAREC_K10,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_bsarec_K10.yaml,"{""bsarec_alpha"": 0.9, ""bsarec_c"": 2, ""dropout"": 0.155, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001235}","{""bsarec_alpha"": [0.82, 0.9], ""learning_rate"": [0.00014569, 0.00098864], ""weight_decay"": [7.41e-05, 0.0001235, 0.0002223]}"
beauty,bsarec,K11,alpha_high,critical,91.9,very_fast,15,100,7,2026041771,BASELINE2_ADDTUNE3B_BEAUTY_BSAREC_K11,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_bsarec_K11.yaml,"{""bsarec_alpha"": 0.78, ""bsarec_c"": 2, ""dropout"": 0.15, ""embedding_size"": 256, ""hidden_size"": 256, ""inner_size"": 512, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.000117}","{""bsarec_alpha"": [0.7, 0.78, 0.86], ""learning_rate"": [0.00014569, 0.00098864], ""weight_decay"": [7.02e-05, 0.000117, 0.0002106]}"
beauty,bsarec,K2,mid_soft,critical,91.9,very_fast,15,100,7,2026041762,BASELINE2_ADDTUNE3B_BEAUTY_BSAREC_K2,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3B/spaces/beauty_bsarec_K2.yaml,"{""bsarec_alpha"": 0.9, ""bsarec_c"": 2, ""dropout"": 0.15, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.000117}","{""bsarec_alpha"": [0.82, 0.9], ""learning_rate"": [0.00014569, 0.00098864], ""weight_decay"": [7.02e-05, 0.000117, 0.0002106]}"
