early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,8,0.105,ok,0.1247,0.0966,1
True,8,0.0724,ok,0.0933,0.0691,2
True,8,0.1011,ok,0.1225,0.0925,3
True,8,0.0915,ok,0.1099,0.0846,4
True,8,0.1188,ok,0.1388,0.1107,5
True,8,0.0687,ok,0.0867,0.0658,6
