early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0714,ok,0.18,0.0743,1
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774,ok,0.1832,0.076,2
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,ok,0.0328,0.0123,3
True,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0659,ok,0.1615,0.0651,4
True,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,ok,0.15,0.058,5
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,ok,0.1657,0.0735,6
True,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0742,ok,0.1832,0.0747,7
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0717,ok,0.1846,0.0715,8
True,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,ok,0.1864,0.0746,9
True,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758,ok,0.1869,0.0746,10
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0761,ok,0.1837,0.0741,11
True,30,1.0,1.0,0.0,0.36705159055695946,0.0,1.5676505612671772,0.38441914319992065,0.06758434325456619,0.0,0.2887868477365412,0.8234006480243142,2.7690658216148414,0.526748136504234,8.198349492151431,7.931425748436824,8.198349492151431,0.0,1.0,0.026145492123985117,0.9747627255331818,0.07463884573784121,0.9280786053540202,0.0037976306341141325,0.9962095712455251,0.0018350814958468479,0.9981666012367268,0.002986491093381657,0.9970194918590884,0.004997781329097731,0.9950146868003663,0.0,0.0,7.215570175438597,8.198349492151431,0.33428832209320014,0.0776,ok,0.1726,0.0683,12
True,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0729,ok,0.1707,0.0715,13
True,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,ok,0.1481,0.0568,14
True,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751,ok,0.1897,0.0743,15
True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769,ok,0.1781,0.0751,16
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0759,ok,0.1763,0.0733,17
True,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0743,ok,0.1809,0.0739,18
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0668,ok,0.1652,0.062,19
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,ok,0.1417,0.054,20
