avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
1.4084144401550294,False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1224,ok,14819.399531080944,0.3285558223724365,0.242,0.1082,1
1.3898682862939968,True,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1298,ok,15075.67427731562,0.3229706287384033,0.2262,0.1175,2
1.4023927702030665,True,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1293,ok,15816.284924547224,0.307847261428833,0.2273,0.1175,3
1.4127024388313294,False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1223,ok,15946.616392275186,0.3053312301635742,0.2409,0.1071,4
1.3818571358919143,True,80,1.0,1.0,0.0,0.09643733501434326,0.0,0.5766316272387874,0.6650127172470093,0.6650127172470093,0.0,0.0964373105510582,0.5766316272387874,1.981571164796165,0.6673684974770392,6.448309538021154,1.981571164796165,6.448309538021154,0.0,1.0,0.012771317346259099,0.9873904092996586,0.025542634692518197,0.9747808185993171,0.02292418465229441,0.9773365780769911,0.0,1.0,0.02292418465229441,0.9773365780769911,0.21783226034041803,0.1531835682174562,6.688060786352434,6.448309538021154,0.6673684974770392,0.1313,ok,15896.221235576533,0.30629920959472656,0.2271,0.1181,5
