avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
24.206410596245213,True,38,0.0852,ok,0.1408,0.15969133377075195,0.0556,1
23.896680336249503,True,38,0.0858,ok,0.1371,0.20349740982055664,0.0553,2
24.092332429356045,True,54,0.083,ok,0.1436,0.1620497703552246,0.057,3
24.0301194531577,True,42,0.0841,ok,0.1454,0.20152497291564941,0.0538,4
24.114175442991584,True,29,0.0863,ok,0.1324,0.16025233268737793,0.0529,5
24.095214891433717,True,25,0.086,ok,0.1482,0.16516351699829102,0.0543,6
24.33997941017151,True,41,0.0863,ok,0.1413,0.16159844398498535,0.0543,7
24.06537739435832,True,39,0.0845,ok,0.1464,0.16454005241394043,0.0536,8
23.794437309791302,True,29,0.0855,ok,0.1482,0.185805082321167,0.0535,9
24.018580806882756,True,38,0.0871,ok,0.145,0.1888868808746338,0.0575,10
