early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,0.0801,ok,0.1888,0.1618,1
True,23,0.0801,ok,0.1885,0.1615,2
True,16,0.0797,ok,0.1846,0.1601,3
True,15,0.0796,ok,0.1848,0.1607,4
True,15,0.0797,ok,0.1861,0.1602,5
True,34,0.0802,ok,0.1884,0.1614,6
True,30,0.0821,ok,0.1837,0.1594,7
True,44,0.08,ok,0.1877,0.1612,8
True,23,0.0801,ok,0.1882,0.1614,9
True,16,0.0798,ok,0.1862,0.1603,10
True,17,0.0799,ok,0.1866,0.1606,11
True,17,0.0802,ok,0.1857,0.1607,12
True,23,0.0801,ok,0.1884,0.1615,13
True,33,0.0801,ok,0.1881,0.1615,14
True,15,0.0798,ok,0.1853,0.1604,15
True,16,0.0812,ok,0.185,0.1599,16
True,22,0.0801,ok,0.1886,0.1617,17
True,34,0.0801,ok,0.1887,0.1615,18
True,17,0.0801,ok,0.1889,0.1618,19
True,16,0.0802,ok,0.1847,0.1605,20
