cv_usage,entropy_mean,family_top_expert_mean_share,n_eff,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_intra_group_knn_mean_js,route_consistency_intra_group_knn_mean_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,stage,top1_max_frac
0.05153614129018363,2.457219605739657,0.09114772081375122,11.968214053999299,0.0018569155803909857,0.9981448074206911,0.0009691593855818018,0.9990313100976952,0.99874948100906,0.0012121774153366544,0.9987885569749394,0.0009672180617044085,0.9990332495429144,0.00018307747447757032,0.9998169392831806,0.00030710931496957436,0.9996929923655706,0.0004887201972842803,0.9995113992069787,0.0,macro@1,0.7297130447244546
