avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
15.993999944013709,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187,ok,12459.190306457935,0.21718907356262207,0.3572,0.3383,1
15.912353135921338,True,27,1.0,1.0,0.0,0.5379717189678037,0.0,1.9412160225957544,0.2697446048259735,0.10382919758558273,0.0,0.22164697827844934,1.1847796283335972,3.812692555311964,0.4170062912990148,6.105314464847099,9.306554797515908,6.105314464847099,0.039488385492953346,0.9612811187320889,0.04700503331588043,0.954082595379207,0.0533157538331962,0.9482005139933194,0.046303325259504945,0.9547523177701503,0.0804662712644461,0.9226860240918318,0.011772273506018461,0.9882967485912292,0.021317855669246738,0.9789133629985843,0.03321283345360114,0.9673326569281668,0.8800863415082208,0.5164384463219751,8.496184177622178,6.105314464847099,0.23792189292921298,0.0191,ok,14181.241705379478,0.19081544876098633,0.3505,0.3361,2
15.98571785291036,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,13395.445255267696,0.20200896263122559,0.3606,0.3382,3
15.93874294228024,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,14269.766039329974,0.18963170051574707,0.3583,0.338,4
15.927078432506985,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,14155.030585418173,0.19116878509521484,0.3595,0.3384,5
15.99321299791336,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,14158.544529147814,0.19112133979797363,0.355,0.3369,6
15.881484425984896,True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,ok,14389.367925939638,0.18805551528930664,0.3595,0.3403,7
15.892434015870094,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,14297.736914175433,0.18926072120666504,0.355,0.337,8
15.867165143673237,True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,ok,14372.148941316209,0.18828082084655762,0.3595,0.3404,9
15.755380162486324,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,ok,14592.541109311116,0.18543720245361328,0.3539,0.3355,10
