early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.08,ok,0.1854,0.1605,1
True,31,0.08,ok,0.1882,0.1613,2
True,31,0.0801,ok,0.1891,0.1615,3
True,31,0.08,ok,0.1884,0.1614,4
True,23,0.0801,ok,0.188,0.1615,5
True,23,0.0801,ok,0.188,0.1616,6
True,22,0.08,ok,0.1886,0.1613,7
True,34,0.08,ok,0.1887,0.1613,8
True,48,0.0801,ok,0.1882,0.1615,9
True,15,0.0799,ok,0.1859,0.1604,10
True,17,0.0799,ok,0.187,0.1609,11
True,15,0.0796,ok,0.1853,0.1603,12
True,15,0.0797,ok,0.186,0.1604,13
True,17,0.08,ok,0.1877,0.1612,14
True,17,0.08,ok,0.1886,0.1616,15
True,14,0.0799,ok,0.184,0.1603,16
True,17,0.0802,ok,0.1893,0.1621,17
True,44,0.08,ok,0.188,0.1613,18
True,17,0.0803,ok,0.1843,0.1601,19
True,34,0.0801,ok,0.1888,0.1614,20
