early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,60,0.1861,ok,0.3038,0.1554,1
True,7,0.0284,ok,0.038,0.0357,2
True,7,0.0295,ok,0.04,0.0377,3
True,7,0.0147,ok,0.0352,0.0204,4
False,60,0.1584,ok,0.251,0.1316,5
False,60,0.1338,ok,0.2126,0.1089,6
True,13,0.014,ok,0.032,0.0154,7
False,60,0.167,ok,0.2698,0.1407,8
False,60,0.0807,ok,0.1283,0.0673,9
True,19,0.0139,ok,0.028,0.015,10
True,7,0.0287,ok,0.0388,0.0353,11
True,12,0.0138,ok,0.028,0.0151,12
False,60,0.1818,ok,0.2946,0.1527,13
False,60,0.1279,ok,0.2034,0.1052,14
