stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,final,final.expert,expert,12,GroupConditionalProductWrapper,,,,0.8093156748941993,0.760936282917883,0.3710336594922753,0.47559432187446554,0.9727664892586914,0.027611216082843632,9.131235395014595,0.5605092477646694,0.42344752120125234,2.0110739023222592
macro,macro@1,best_valid,token,final,final.group,group,4,GroupConditionalProductWrapper,,,,0.8226093796511523,0.9113397407128685,0.17659098047559704,0.0,0.9865869998405709,0.013503766996891738,3.645358962851474,0.3119063675403595,0.3824432353566978,1.1403787444147238
macro,macro@1,best_valid,token,final,final.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.7041499231629105,0.6766144691760242,0.8200401228000849,0.0,0.9892971140300042,0.010760573841078312,2.0298434075280727,0.6913368048865556,0.88002674853339,0.7735877586514788
macro,macro@1,best_valid,token,final,final.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9997618098214753,0.9994789991624846,1.0,0.0,0.9999999945030259,5.496974062737826e-09,2.998436997487454,0.02283330659320037,1.0,1.0983506100109426
macro,macro@1,best_valid,token,final,final.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.7334650801665852,0.8481483638434311,0.7279856530593635,0.0,0.9683577036984955,0.03215373135029489,2.544445091530293,0.42312994828432954,0.8186571020395756,0.8057937503799507
macro,macro@1,best_valid,token,final,final.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.8316967162294767,0.9794516297411092,0.07133955439375057,0.0,0.9900549712838952,0.009994810845654083,2.9383548892233278,0.14484312698712568,0.3808930362625004,0.9137122328946169
mid,mid@1,best_valid,token,final,final.expert,expert,12,GroupConditionalProductWrapper,,,,0.8440714853833167,0.7187050948968098,0.4040272017110219,0.49122626988199075,0.9870458761937188,0.013038760189406216,8.624461138761717,0.6256127618070614,0.45369160156843674,2.0974388469254386
mid,mid@1,best_valid,token,final,final.group,group,4,GroupConditionalProductWrapper,,,,0.8197622383205583,0.766565963940748,0.9668075017477734,0.0,0.9921321242834554,0.00789899076436805,3.066263855762992,0.5518326163291931,0.9751056263108301,1.1364317684428098
mid,mid@1,best_valid,token,final,final.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.7521499012258982,0.7909550455311886,0.6447764369737681,0.0,0.9880397682125901,0.012032330817010205,2.372865136593566,0.5140955890984658,0.7631842913158454,0.8263211244072768
mid,mid@1,best_valid,token,final,final.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9993825679744786,0.9986357847719676,1.0,0.0,0.9999999939840242,6.0159758242471424e-09,2.9959073543159027,0.036962490869312935,1.0,1.0979339702574547
mid,mid@1,best_valid,token,final,final.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.6894219055405887,0.659795630767435,0.9445119912459343,0.0,0.9962392813504661,0.003767807931358637,1.979386892302305,0.718067475614921,0.9630079941639563,0.7574073775038755
mid,mid@1,best_valid,token,final,final.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.8220115127878189,0.9493968971186625,0.29069272622268155,0.0,0.9870450335274333,0.01303961391532265,2.8481906913559873,0.23086831775700098,0.5271284841484544,0.903071949375361
micro,micro@1,best_valid,token,final,final.expert,expert,12,GroupConditionalProductWrapper,,,,0.7817760941611342,0.7563172095179967,0.44438211716852405,0.4736446040704635,0.9758722962808067,0.02442354510444741,9.07580651421596,0.5676234432907769,0.49068360740448036,1.9426406150262925
micro,micro@1,best_valid,token,final,final.group,group,4,GroupConditionalProductWrapper,,,,0.7768552137871438,0.86138064956414,0.14311478565711214,0.0,0.9811002135790365,0.019080670119373037,3.44552259825656,0.4011569619178772,0.3573360892428341,1.0769500022797045
micro,micro@1,best_valid,token,final,final.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.8676415805570058,0.8240984969962201,0.8726557038207847,0.0,0.9990732878078362,0.0009271418553772972,2.4722954909886603,0.46200333648910114,0.9151038025471899,0.9532017025593483
micro,micro@1,best_valid,token,final,final.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9997722932809107,0.9995001669883113,1.0,0.0,1.0000000011485684,-1.1485683166322947e-09,2.998500500964934,0.022360489037320345,1.0,1.098362127268306
micro,micro@1,best_valid,token,final,final.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.5656511572934297,0.7502878220333223,0.8318945864615946,0.0,0.9983707584871453,0.0016305701701401624,2.250863466099967,0.5769071109024552,0.8879297243077298,0.6214313125018998
micro,micro@1,best_valid,token,final,final.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.8571643895819216,0.889085671922602,0.6299583573968813,0.0,0.996786492871145,0.003218681531181502,2.667257015767806,0.3532010509609863,0.7533055715979209,0.9416913318033983
