early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,33,0.08,ok,0.1879,0.1612,1
True,44,0.08,ok,0.188,0.1613,2
True,16,0.08,ok,0.1856,0.1606,3
True,17,0.0799,ok,0.1876,0.1614,4
True,17,0.0801,ok,0.1893,0.1619,5
True,17,0.0801,ok,0.1888,0.162,6
True,31,0.0801,ok,0.1884,0.1614,7
True,15,0.0796,ok,0.1845,0.1605,8
True,17,0.0799,ok,0.187,0.1609,9
True,34,0.0801,ok,0.1885,0.1613,10
True,15,0.0796,ok,0.185,0.1604,11
True,17,0.0801,ok,0.1889,0.1617,12
True,48,0.08,ok,0.188,0.1613,13
True,17,0.08,ok,0.1889,0.1617,14
True,14,0.0796,ok,0.1855,0.1606,15
True,53,0.08,ok,0.1881,0.1614,16
True,14,0.0795,ok,0.1858,0.1606,17
True,35,0.08,ok,0.1881,0.1613,18
True,15,0.0798,ok,0.1848,0.1603,19
True,16,0.0795,ok,0.1844,0.1604,20
