avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
4.2554684769023545,True,11,0.0283,ok,0.0424,0.10309815406799316,0.0368,1
4.270479050549594,True,11,0.0155,ok,0.0316,0.09605836868286133,0.0187,2
4.285681879520416,False,100,0.2084,ok,0.3425,0.09174203872680664,0.1805,3
4.34007393360138,False,100,0.2057,ok,0.3377,0.09278225898742676,0.182,4
4.2883849673801,True,90,0.2018,ok,0.3301,0.09173321723937988,0.1729,5
4.280994548797607,False,100,0.2081,ok,0.3317,0.09207391738891602,0.1775,6
4.387746072077489,True,91,0.2042,ok,0.3285,0.0950322151184082,0.1725,7
4.384877703406594,True,11,0.0198,ok,0.0332,0.14381766319274902,0.0218,8
4.39188517223705,True,11,0.0285,ok,0.0408,0.13328814506530762,0.037,9
4.343561866066673,True,11,0.0296,ok,0.0388,0.10516905784606934,0.0375,10
