avg_epoch_time_sec,early_stopped,epochs_run,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_consistency_feature_group_knn_exposure_js,micro_1.route_consistency_feature_group_knn_exposure_score,micro_1.route_consistency_feature_group_knn_focus_js,micro_1.route_consistency_feature_group_knn_focus_score,micro_1.route_consistency_feature_group_knn_mean_js,micro_1.route_consistency_feature_group_knn_mean_score,micro_1.route_consistency_feature_group_knn_memory_js,micro_1.route_consistency_feature_group_knn_memory_score,micro_1.route_consistency_feature_group_knn_tempo_js,micro_1.route_consistency_feature_group_knn_tempo_score,micro_1.route_consistency_group_knn_js,micro_1.route_consistency_group_knn_score,micro_1.route_consistency_intra_group_knn_mean_js,micro_1.route_consistency_intra_group_knn_mean_score,micro_1.route_consistency_knn_js,micro_1.route_consistency_knn_score,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
10.256246709823609,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,ok,15775.16098472213,0.17153549194335938,0.3561,0.338,1
10.874369106292725,True,25,1.0,1.0,0.0,0.836139755902592,0.0,2.198396502340157,0.6183311939239502,0.14755406975746155,0.0,0.22691870317342783,1.278170440130724,3.804118426121534,0.48085382923415315,6.821685883466705,11.770730148417897,6.821685883466705,0.05837733161623187,0.9432939456465644,0.07484856862005215,0.9278839864427199,0.06766818870507366,0.9345882720374289,0.07114158558416243,0.9313300198872946,0.06630526899984818,0.9358451361731369,0.008348934852794157,0.9916858207125526,0.046338776105742815,0.9547339170336442,0.05371866501478101,0.9476986897973224,0.7692214480460466,0.5179043218697427,6.3695196395398685,6.821685883466705,0.21380723855228953,0.0194,ok,16080.102551896496,0.16828250885009766,0.3561,0.3377,2
10.319236921541618,True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0191,ok,20986.75983114124,0.1289384365081787,0.3516,0.3342,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,fail,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,fail,,,,,5
10.062919874986013,True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,ok,21540.929720209377,0.12562131881713867,0.3606,0.3376,6
