early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,0.001,ok,0.0,0.0005,1
True,19,0.0003,ok,0.0057,0.001,2
True,12,0.0008,ok,0.0029,0.0032,3
True,11,0.0012,ok,0.0029,0.0019,4
True,18,0.003,ok,0.0,0.0,5
True,13,0.0007,ok,0.0,0.0,6
True,8,0.0046,ok,0.0,0.0002,7
True,11,0.003,ok,0.0,0.0,8
