early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.0117,ok,0.0086,0.0041,1
True,13,0.0129,ok,0.0201,0.0062,2
True,15,0.013,ok,0.0201,0.0061,3
True,17,0.0127,ok,0.0229,0.0065,4
True,31,0.0118,ok,0.0086,0.0042,5
True,19,0.0122,ok,0.0086,0.0055,6
True,16,0.0117,ok,0.0086,0.0041,7
True,28,0.0128,ok,0.0115,0.0058,8
True,13,0.0202,ok,0.0201,0.0154,9
True,15,0.0127,ok,0.0172,0.006,10
True,12,0.0111,ok,0.0086,0.005,11
True,12,0.0111,ok,0.0086,0.005,12
True,24,0.0118,ok,0.0086,0.0043,13
True,10,0.0208,ok,0.0229,0.0154,14
True,12,0.0111,ok,0.0086,0.005,15
True,13,0.0129,ok,0.0201,0.0062,16
True,16,0.0117,ok,0.0086,0.0041,17
True,19,0.0202,ok,0.0229,0.0151,18
