stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,primitive,primitive.d_cond.Exposure,intra,2,ScalarGroupConditionalProductWrapper,hidden,1.0,,0.6241363301251177,0.9951646428492199,0.11499030202272098,0.0,1.0,0.0,1.9903292856984398,0.06970572471618652,0.5574951510113605,0.43261833751125656
macro,macro@1,best_valid,session,primitive,primitive.d_cond.Focus,intra,2,ScalarGroupConditionalProductWrapper,hidden,1.0,,0.7811506327548143,0.9643593424392085,0.3117206982543641,0.0,1.0,0.0,1.928718684878417,0.19224432110786438,0.655860349127182,0.5414523586866168
macro,macro@1,best_valid,session,primitive,primitive.d_cond.Memory,intra,2,ScalarGroupConditionalProductWrapper,hidden,1.0,,0.8085208665759275,0.9944453559401119,0.09171515655306184,0.0,1.0,0.0,1.9888907118802237,0.07473680377006531,0.5458575782765309,0.5604239590909879
macro,macro@1,best_valid,session,primitive,primitive.d_cond.Tempo,intra,2,ScalarGroupConditionalProductWrapper,hidden,1.0,,0.7394194364294632,0.9816351114369989,0.2175117761152674,0.0,1.0,0.0,1.9632702228739978,0.13677844405174255,0.6087558880576337,0.5125264976123061
macro,macro@1,best_valid,session,primitive,primitive.e_scalar,group,4,ScalarGroupConditionalProductWrapper,hidden,1.0,,0.720840075077789,0.9784576458741602,0.10002770850651148,0.0,1.0,0.0,3.9138305834966407,0.14837969839572906,0.3250207813798836,0.9992965313495774
macro,macro@1,best_valid,session,wrapper,wrapper.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.720840075077789,0.9784576458741602,0.10002770850651148,0.0,1.0,0.0,3.9138305834966407,0.14837969839572906,0.3250207813798836,0.9992965313495774
macro,macro@1,best_valid,session,wrapper,wrapper.intra.Exposure,intra,2,ScalarGroupConditionalProductWrapper,,,,0.6241363301251177,0.9951646428492199,0.11499030202272098,0.0,1.0,0.0,1.9903292856984398,0.06970572471618652,0.5574951510113605,0.43261833751125656
macro,macro@1,best_valid,session,wrapper,wrapper.intra.Focus,intra,2,ScalarGroupConditionalProductWrapper,,,,0.7811506327548143,0.9643593424392085,0.3117206982543641,0.0,1.0,0.0,1.928718684878417,0.19224432110786438,0.655860349127182,0.5414523586866168
macro,macro@1,best_valid,session,wrapper,wrapper.intra.Memory,intra,2,ScalarGroupConditionalProductWrapper,,,,0.8085208665759275,0.9944453559401119,0.09171515655306184,0.0,1.0,0.0,1.9888907118802237,0.07473680377006531,0.5458575782765309,0.5604239590909879
macro,macro@1,best_valid,session,wrapper,wrapper.intra.Tempo,intra,2,ScalarGroupConditionalProductWrapper,,,,0.7394194364294632,0.9816351114369989,0.2175117761152674,0.0,1.0,0.0,1.9632702228739978,0.13677844405174255,0.6087558880576337,0.5125264976123061
mid,mid@1,best_valid,session,primitive,primitive.d_cond.Exposure,intra,2,ScalarGroupConditionalProductWrapper,hidden,1.0,,0.7723152569509755,0.995355108846319,0.12108617345525086,0.0,1.0,0.0,1.990710217692638,0.0683118999004364,0.5605430867276254,0.5353281428589983
