early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.08,ok,0.187,0.1613,1
True,22,0.0806,ok,0.1888,0.1614,2
True,17,0.0797,ok,0.1851,0.1602,3
True,15,0.0788,ok,0.187,0.1605,4
True,17,0.0793,ok,0.1841,0.1598,5
True,31,0.0807,ok,0.1884,0.1618,6
True,23,0.0808,ok,0.1893,0.162,7
True,14,0.0796,ok,0.1861,0.1605,8
True,15,0.0796,ok,0.1855,0.1605,9
True,17,0.0805,ok,0.1884,0.1619,10
True,52,0.0806,ok,0.1883,0.1616,11
True,34,0.0807,ok,0.1883,0.1618,12
True,14,0.0794,ok,0.1839,0.1599,13
True,19,0.0794,ok,0.1831,0.1599,14
True,19,0.0795,ok,0.1831,0.16,15
True,44,0.0806,ok,0.1879,0.1616,16
True,14,0.0794,ok,0.1861,0.1602,17
True,23,0.0809,ok,0.1884,0.1617,18
True,14,0.0797,ok,0.1869,0.1606,19
True,14,0.0795,ok,0.1856,0.1604,20
