early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,27,0.0925,ok,0.1232,0.076,1
False,70,0.0693,ok,0.0946,0.0464,2
True,31,0.0957,ok,0.1261,0.0808,3
False,70,0.0561,ok,0.1117,0.0636,4
True,34,0.0922,ok,0.1232,0.079,5
True,41,0.0812,ok,0.1375,0.0863,6
True,23,0.0916,ok,0.1232,0.0664,7
True,31,0.0937,ok,0.1203,0.0834,8
True,39,0.0957,ok,0.1032,0.0565,9
True,34,0.0986,ok,0.1433,0.0828,10
True,38,0.0948,ok,0.1375,0.0809,11
True,46,0.0933,ok,0.1347,0.0738,12
True,36,0.0731,ok,0.1175,0.0754,13
True,51,0.0986,ok,0.1318,0.0776,14
True,31,0.0919,ok,0.1175,0.0748,15
