avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
7.249324719111125,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1959,ok,14606.610510050903,0.24379372596740723,0.3034,0.1601,1
7.613752930504935,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1937,ok,13848.940872777444,0.25713157653808594,0.307,0.1611,2
7.264157049996513,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,ok,13752.943367316871,0.2589263916015625,0.2766,0.1455,3
7.364194181987218,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159,ok,14230.116972291322,0.2502439022064209,0.2522,0.1338,4
7.7499236056679175,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2003,ok,13635.21269900392,0.26116204261779785,0.3145,0.1647,5
7.695929057257516,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626,ok,13422.79204261958,0.26529502868652344,0.2498,0.1334,6
7.947469050543649,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1591,ok,12492.120489082297,0.28505969047546387,0.2474,0.1318,7
8.11283119065421,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,ok,14400.93616635604,0.24727559089660645,0.2554,0.1329,8
7.887051627749488,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2005,ok,13968.578513370574,0.2549293041229248,0.3054,0.1631,9
7.15813171522958,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1767,ok,14869.035621773264,0.23949098587036133,0.275,0.1475,10
7.0837860663731895,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1943,ok,15689.729602764837,0.22696375846862793,0.3014,0.1621,11
7.2761794587840205,True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1978,ok,14415.989467852434,0.24701738357543945,0.3066,0.1627,12
7.780682229995728,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1634,ok,14013.124283671654,0.2541189193725586,0.2506,0.1346,13
7.415795194691625,True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1991,ok,14455.516368524815,0.24634194374084473,0.3165,0.1695,14
7.503729356659783,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,ok,14409.063544556824,0.24713611602783203,0.3133,0.1637,15
7.855190392902919,False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1566,ok,13653.310867770748,0.2608158588409424,0.2426,0.1318,16
7.674922943115234,True,21,1.0,1.0,0.0,0.24473100900650024,0.0,2.6631294548765516,0.3614855706691742,0.1357455551624298,0.0,0.09453897863179196,1.3402125620280942,3.9645663030144918,0.4319992588475079,3.5242384916114333,15.09585818515965,3.5242384916114333,0.015967121772165624,0.9841596769494477,0.023014366741965272,0.977248443796195,0.022161851960366286,0.9780885282757432,0.025395685979194716,0.9749240719115698,0.02427023334813954,0.9760219204457604,0.0044830250364744475,0.9955270087208029,0.004080670211105115,0.995935744783339,0.008282820252021088,0.9917513877921281,0.0,0.0,6.19665234051367,3.5242384916114333,0.4508986473967019,0.2008,ok,14318.379168827632,0.2487013339996338,0.3058,0.1636,17
8.113461573918661,True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1985,ok,13252.762673424406,0.26869869232177734,0.3066,0.164,18
