early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,18,0.0125,ok,0.0229,0.0119,1
True,5,0.0037,ok,0.0079,0.0029,2
True,5,0.0042,ok,0.0079,0.0026,3
True,5,0.003,ok,0.0057,0.0018,4
False,18,0.0179,ok,0.0333,0.0179,5
True,9,0.0017,ok,0.0033,0.0015,6
True,15,0.0041,ok,0.009,0.0036,7
True,13,0.0041,ok,0.0095,0.0036,8
True,12,0.004,ok,0.0093,0.0036,9
True,9,0.0036,ok,0.0095,0.0029,10
True,13,0.0039,ok,0.0085,0.0032,11
True,4,0.0035,ok,0.0055,0.0022,12
True,6,0.0036,ok,0.0093,0.0027,13
True,10,0.0037,ok,0.0087,0.0029,14
True,13,0.0037,ok,0.0098,0.0029,15
True,9,0.0036,ok,0.0098,0.0028,16
True,5,0.0039,ok,0.0074,0.0024,17
True,12,0.0037,ok,0.0095,0.0028,18
True,10,0.0038,ok,0.0082,0.0031,19
True,9,0.0036,ok,0.0095,0.0029,20
False,18,0.019,ok,0.03,0.018,21
True,10,0.007,ok,0.0131,0.0068,22
False,18,0.0135,ok,0.0267,0.014,23
False,18,0.0204,ok,0.0322,0.0195,24
False,18,0.0176,ok,0.0297,0.0154,25
True,6,0.0032,ok,0.006,0.0022,26
True,5,0.0045,ok,0.0052,0.0034,27
False,18,0.0195,ok,0.036,0.0188,28
True,5,0.0031,ok,0.0038,0.0019,29
True,4,0.0031,ok,0.0065,0.002,30
False,18,0.0186,ok,0.033,0.0196,31
True,6,0.0036,ok,0.0095,0.0028,32
False,18,0.0189,ok,0.0346,0.0195,33
True,5,0.0037,ok,0.0063,0.0024,34
True,4,0.0033,ok,0.0055,0.0019,35
False,18,0.0204,ok,0.0327,0.0182,36
False,18,0.017,ok,0.0262,0.0144,37
True,4,0.0035,ok,0.006,0.0022,38
False,18,0.0237,ok,0.0376,0.0237,39
True,7,0.0037,ok,0.0098,0.003,40
True,4,0.0038,ok,0.0079,0.0025,41
True,8,0.0017,ok,0.0033,0.0014,42
True,4,0.0032,ok,0.0055,0.0021,43
False,18,0.0214,ok,0.0355,0.0204,44
True,5,0.0038,ok,0.0079,0.0025,45
False,18,0.0166,ok,0.0295,0.0158,46
True,4,0.0036,ok,0.0071,0.0027,47
True,7,0.0037,ok,0.0093,0.0028,48
True,4,0.0037,ok,0.0049,0.0021,49
False,18,0.0145,ok,0.0262,0.0152,50
