avg_epoch_time_sec,early_stopped,epochs_run,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_consistency_feature_group_knn_exposure_js,mid_1.route_consistency_feature_group_knn_exposure_score,mid_1.route_consistency_feature_group_knn_focus_js,mid_1.route_consistency_feature_group_knn_focus_score,mid_1.route_consistency_feature_group_knn_mean_js,mid_1.route_consistency_feature_group_knn_mean_score,mid_1.route_consistency_feature_group_knn_memory_js,mid_1.route_consistency_feature_group_knn_memory_score,mid_1.route_consistency_feature_group_knn_tempo_js,mid_1.route_consistency_feature_group_knn_tempo_score,mid_1.route_consistency_group_knn_js,mid_1.route_consistency_group_knn_score,mid_1.route_consistency_intra_group_knn_mean_js,mid_1.route_consistency_intra_group_knn_mean_score,mid_1.route_consistency_knn_js,mid_1.route_consistency_knn_score,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
10.991465091705322,True,16,1.0,1.0,0.0,0.7365239105536885,0.0,2.1276075756442383,0.5242400765419006,0.19643425941467285,0.0,0.2181647295761777,1.3440275881736918,3.818266769990908,0.5937090922691401,8.290597313518148,7.779743851858,8.290597313518148,0.0125194090575823,0.9875586327254994,0.01944239884316836,0.9807453856304628,0.01824868968910202,0.981922302004464,0.020799879415882218,0.9794149460499385,0.020233071439775204,0.979970243611955,0.0010592143649406248,0.9989413464045857,0.0038223785821217475,0.9961881111407607,0.005271898538393782,0.9947419735306199,0.0,0.0,9.95570877393541,8.290597313518148,0.7871114934360623,0.0179,ok,21223.797698810886,0.12749838829040527,0.3673,0.3412,1
11.47462710738182,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173,ok,20153.393511728253,0.13427019119262695,0.3639,0.3407,2
11.637450009584427,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178,ok,20527.070241880352,0.13182592391967773,0.3639,0.3408,3
11.022634953260422,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173,ok,21019.48575185429,0.1287376880645752,0.3617,0.3414,4
10.78653974533081,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177,ok,20867.260810731306,0.12967681884765625,0.3673,0.3419,5
10.879913806915283,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175,ok,21307.550944777675,0.1269972324371338,0.3606,0.3417,6
11.045788586139679,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178,ok,21346.58405728139,0.12676501274108887,0.3628,0.3414,7
10.886044144630432,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179,ok,21122.719957716545,0.12810850143432617,0.3628,0.3416,8
11.13892474770546,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178,ok,20548.4021262112,0.13168907165527344,0.3651,0.3412,9
