early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0503,ok,0.0625,0.0493,1
True,21,1.0,1.0,0.0,0.3886125567968918,0.0,1.7047660336263193,0.4242178201675415,0.2608509659767151,0.0,0.1719044682441738,0.669924413802575,1.9425941130557387,0.9121042369471697,4.375858244608245,5.212768524070216,4.375858244608245,0.0,1.0,0.0,1.0,0.0,1.0,0.00039417965634091123,0.9996058980222531,0.0007643610800415839,0.9992360228794896,0.0012120817842100802,0.9987886524902189,0.0,0.0,6.834276037401038,4.375858244608245,0.9052954102318096,0.156,ok,0.1743,0.156,2
True,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0409,ok,0.0488,0.0388,3
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1485,ok,0.1757,0.1512,4
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1319,ok,0.1732,0.1383,5
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,ok,0.1028,0.0632,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0509,ok,0.0627,0.0488,7
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1218,ok,0.1708,0.1287,8
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0484,ok,0.0556,0.0472,9
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1521,ok,0.1743,0.152,10
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1121,ok,0.1574,0.1175,11
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,ok,0.1738,0.1529,12
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0565,ok,0.0881,0.0575,13
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1523,ok,0.1738,0.155,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1117,ok,0.1577,0.1166,15
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1555,ok,0.1748,0.1568,16
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0545,ok,0.0794,0.0544,17
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1518,ok,0.174,0.1547,18
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1514,ok,0.1743,0.153,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551,ok,0.0827,0.0555,20
