timestamp_utc,source_result_json,checkpoint_file,dataset,model,intervention,intervention_label,intervention_group,target_family,logging_dir,result_file,special_metrics_file,router_diag_file,best_valid_mrr20,test_mrr20,best_valid_seen_mrr20,test_seen_mrr20,status,error
2026-04-22T03:17:35.704345+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,full,Full,full,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_full,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_full/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_full/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_full/router_diag.json,0.2064,0.1703,0.20639861496343087,0.17026210934531202,ok,
2026-04-22T03:17:39.010030+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,feature_zero_all,Feature Zero All,feature_zero_all,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_all,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_all/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_all/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_all/router_diag.json,0.205,0.1702,0.2050315583486415,0.17021126595499228,ok,
2026-04-22T03:17:42.481474+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,feature_shuffle_all,Feature Shuffle All,feature_shuffle_all,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_all,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_all/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_all/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_all/router_diag.json,0.2049,0.171,0.20491983786955603,0.17098937644738613,ok,
2026-04-22T03:17:45.679228+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,shuffle_all,Shuffle All,shuffle_all,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_shuffle_all,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_shuffle_all/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_shuffle_all/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_shuffle_all/router_diag.json,0.2052,0.1702,0.2051830977979132,0.1701937354594874,ok,
2026-04-22T03:17:49.086996+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,repeat_flatten,Repeat Flatten,repeat_flatten,memory,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_repeat_flatten,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_repeat_flatten/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_repeat_flatten/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_repeat_flatten/router_diag.json,0.2036,0.1687,0.2035888015883851,0.16874870447833523,ok,
2026-04-22T03:17:52.235519+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,switch_boost,Switch Boost,switch_boost,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_switch_boost,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_switch_boost/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_switch_boost/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_switch_boost/router_diag.json,0.2059,0.1699,0.20594959054246761,0.16992391432694298,ok,
2026-04-22T03:17:55.607364+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,tempo_compress,Tempo Compress,tempo_compress,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_tempo_compress,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_tempo_compress/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_tempo_compress/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_tempo_compress/router_diag.json,0.2066,0.1701,0.20664111551021397,0.1701079985822181,ok,
2026-04-22T03:17:58.815652+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,popularity_spike,Popularity Spike,popularity_spike,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_popularity_spike,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_popularity_spike/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_popularity_spike/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_popularity_spike/router_diag.json,0.2049,0.171,0.2049309612268194,0.171011078280868,ok,
2026-04-22T03:18:02.235183+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,feature_zero_memory,Feature Zero memory,feature_zero_by_family,memory,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_memory,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_memory/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_memory/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_zero_memory/router_diag.json,0.2036,0.1687,0.2035888015883851,0.16874870447833523,ok,
2026-04-22T03:18:05.376360+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/foursquare_FeaturedMoE_N3_q5_foursquare_route_rec_full_r01_s3_20260422_020650_422385_pid385630.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_foursquare_route_rec_full_r01_s3_best_model_state.pth,foursquare,FeaturedMoE_N3,feature_shuffle_memory,Feature Shuffle memory,feature_shuffle_by_family,memory,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_memory,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_memory/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_memory/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_FOURSQUARE_ROUTE_REC_FULL_R01_S3/foursquare_20260422_031729/logging/foursquare_feature_shuffle_memory/router_diag.json,0.2053,0.1702,0.20534145602105577,0.17020141326343652,ok,
