avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
40.838441912333174,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3661,ok,14669.686839733627,1.4301600456237793,0.5558,0.3646,1
62.41620022720761,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3659,ok,10417.374257880525,2.0139431953430176,0.5544,0.364,2
38.53012635310491,True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3694,ok,13183.122343045687,1.5914287567138672,0.561,0.3676,3
52.070118725299835,True,12,1.0,1.0,0.0,0.06125905364751816,0.0,2.0309853526777037,0.4519129693508148,0.2604072093963623,0.0,0.027454970084062644,1.3643053510224568,3.9969867534364782,0.7171076609082294,4.95643135540215,7.970089627318666,4.95643135540215,0.0030366488966436364,0.996967957058215,0.0013774731496778393,0.9986234751310008,0.001932324260318606,0.9980697961729598,0.0012313015289532865,0.99876945621174,0.0020838734659996624,0.9979182962908836,0.00051177972119945,0.9994883512157041,0.0005141220920566633,0.9994861762177549,0.0009313730082527808,0.9990690605849647,0.0,0.0,7.046999050222387,4.95643135540215,0.715018101416527,0.3729,ok,11061.914101572778,1.8965976238250732,0.5592,0.3697,4
40.91671680320393,True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3676,ok,13732.60032453923,1.5277514457702637,0.5547,0.365,5
41.55673458178838,True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3698,ok,13335.263677448353,1.5732722282409668,0.5605,0.3684,6
53.178677101929985,True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3724,ok,11112.006017895841,1.8880479335784912,0.5597,0.3704,7
51.37819113050188,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3668,ok,11213.804783846585,1.870908260345459,0.554,0.3666,8
45.63692933634708,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3683,ok,12419.017083178971,1.6893446445465088,0.5556,0.3663,9
43.52948382165697,True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3688,ok,13250.06409521875,1.5833885669708252,0.5574,0.3641,10
