stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage5,beauty,bsarec,baseline,ADD_STAGE5_BEAUTY_BSAREC_C1_SEED2,ADD_STAGE4_BEAUTY_BSAREC,ADD_STAGE5_BEAUTY_BSAREC_C1_SEED2,950002,1,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/bsarec/baseline/ADD_STAGE5_BEAUTY_BSAREC_C1_SEED2.log,192.557767868042,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.949864Z
stage5,beauty,difsr,baseline,ADD_STAGE5_BEAUTY_DIFSR_C1_SEED1,ADD_STAGE4_BEAUTY_DIFSR,ADD_STAGE5_BEAUTY_DIFSR_C1_SEED1,950003,2,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/difsr/baseline/ADD_STAGE5_BEAUTY_DIFSR_C1_SEED1.log,192.5565903186798,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.949972Z
stage5,beauty,duorec,baseline,ADD_STAGE5_BEAUTY_DUOREC_C1_SEED1,ADD_STAGE4_BEAUTY_DUOREC,ADD_STAGE5_BEAUTY_DUOREC_C1_SEED1,950007,6,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/duorec/baseline/ADD_STAGE5_BEAUTY_DUOREC_C1_SEED1.log,192.55402827262878,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.953553Z
stage5,beauty,duorec,baseline,ADD_STAGE5_BEAUTY_DUOREC_C1_SEED2,ADD_STAGE4_BEAUTY_DUOREC,ADD_STAGE5_BEAUTY_DUOREC_C1_SEED2,950008,7,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/duorec/baseline/ADD_STAGE5_BEAUTY_DUOREC_C1_SEED2.log,192.552747964859,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.953813Z
stage5,beauty,fame,baseline,ADD_STAGE5_BEAUTY_FAME_C1_SEED2,ADD_STAGE4_BEAUTY_FAME,ADD_STAGE5_BEAUTY_FAME_C1_SEED2,950006,5,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/fame/baseline/ADD_STAGE5_BEAUTY_FAME_C1_SEED2.log,192.55576944351196,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.954821Z
stage5,beauty,difsr,baseline,ADD_STAGE5_BEAUTY_DIFSR_C1_SEED2,ADD_STAGE4_BEAUTY_DIFSR,ADD_STAGE5_BEAUTY_DIFSR_C1_SEED2,950004,3,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/difsr/baseline/ADD_STAGE5_BEAUTY_DIFSR_C1_SEED2.log,192.56083703041077,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.955104Z
stage5,beauty,fame,baseline,ADD_STAGE5_BEAUTY_FAME_C1_SEED1,ADD_STAGE4_BEAUTY_FAME,ADD_STAGE5_BEAUTY_FAME_C1_SEED1,950005,4,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/fame/baseline/ADD_STAGE5_BEAUTY_FAME_C1_SEED1.log,192.55736303329468,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.956420Z
stage5,beauty,bsarec,baseline,ADD_STAGE5_BEAUTY_BSAREC_C1_SEED1,ADD_STAGE4_BEAUTY_BSAREC,ADD_STAGE5_BEAUTY_BSAREC_C1_SEED1,950001,0,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/bsarec/baseline/ADD_STAGE5_BEAUTY_BSAREC_C1_SEED1.log,192.56255316734314,rc=-9 tail=import pkg_resources,2026-04-19T14:55:14.957066Z
stage5,beauty,fdsa,baseline,ADD_STAGE5_BEAUTY_FDSA_C1_SEED1,ADD_STAGE4_BEAUTY_FDSA,ADD_STAGE5_BEAUTY_FDSA_C1_SEED1,950009,1,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/fdsa/baseline/ADD_STAGE5_BEAUTY_FDSA_C1_SEED1.log,14.813255310058594,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.766429Z
stage5,beauty,fdsa,baseline,ADD_STAGE5_BEAUTY_FDSA_C1_SEED2,ADD_STAGE4_BEAUTY_FDSA,ADD_STAGE5_BEAUTY_FDSA_C1_SEED2,950010,2,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/fdsa/baseline/ADD_STAGE5_BEAUTY_FDSA_C1_SEED2.log,14.810614824295044,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.768242Z
stage5,beauty,fearec,baseline,ADD_STAGE5_BEAUTY_FEAREC_C1_SEED1,ADD_STAGE4_BEAUTY_FEAREC,ADD_STAGE5_BEAUTY_FEAREC_C1_SEED1,950011,6,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/fearec/baseline/ADD_STAGE5_BEAUTY_FEAREC_C1_SEED1.log,14.810991764068604,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.770068Z
stage5,beauty,fearec,baseline,ADD_STAGE5_BEAUTY_FEAREC_C1_SEED2,ADD_STAGE4_BEAUTY_FEAREC,ADD_STAGE5_BEAUTY_FEAREC_C1_SEED2,950012,7,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/beauty/fearec/baseline/ADD_STAGE5_BEAUTY_FEAREC_C1_SEED2.log,14.811253547668457,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.771793Z
stage5,foursquare,bsarec,baseline,ADD_STAGE5_FOURSQUARE_BSAREC_C1_SEED1,ADD_STAGE4_FOURSQUARE_BSAREC,ADD_STAGE5_FOURSQUARE_BSAREC_C1_SEED1,950013,5,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/foursquare/bsarec/baseline/ADD_STAGE5_FOURSQUARE_BSAREC_C1_SEED1.log,14.811243534088135,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.775919Z
stage5,foursquare,bsarec,baseline,ADD_STAGE5_FOURSQUARE_BSAREC_C1_SEED2,ADD_STAGE4_FOURSQUARE_BSAREC,ADD_STAGE5_FOURSQUARE_BSAREC_C1_SEED2,950014,3,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/foursquare/bsarec/baseline/ADD_STAGE5_FOURSQUARE_BSAREC_C1_SEED2.log,14.811454772949219,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.777052Z
stage5,foursquare,difsr,baseline,ADD_STAGE5_FOURSQUARE_DIFSR_C1_SEED1,ADD_STAGE4_FOURSQUARE_DIFSR,ADD_STAGE5_FOURSQUARE_DIFSR_C1_SEED1,950015,4,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/foursquare/difsr/baseline/ADD_STAGE5_FOURSQUARE_DIFSR_C1_SEED1.log,14.81119179725647,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.779437Z
stage5,foursquare,difsr,baseline,ADD_STAGE5_FOURSQUARE_DIFSR_C1_SEED2,ADD_STAGE4_FOURSQUARE_DIFSR,ADD_STAGE5_FOURSQUARE_DIFSR_C1_SEED2,950016,0,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/foursquare/difsr/baseline/ADD_STAGE5_FOURSQUARE_DIFSR_C1_SEED2.log,14.810370922088623,rc=-9 tail=import pkg_resources,2026-04-19T14:55:29.779961Z
stage5,foursquare,fame,baseline,ADD_STAGE5_FOURSQUARE_FAME_C1_SEED1,ADD_STAGE4_FOURSQUARE_FAME,ADD_STAGE5_FOURSQUARE_FAME_C1_SEED1,950017,1,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage5/foursquare/fame/baseline/ADD_STAGE5_FOURSQUARE_FAME_C1_SEED1.log,1.202500581741333,rc=-9 tail=# cmd=/venv/FMoE/bin/python /workspace/FeaturedMoE/experiments/hyperopt_tune.py --config-name tune_fs --search-algo tpe --max-evals 1 --tune-epochs 100 --tune-patience 10 --seed 950017 --run-group final_experiment_addtuning --run-axis add_stage5_final_confirm --run-phase ADD_STAGE5_FOURSQUARE_FAME_C1_SEED1 model=fame dataset=foursquare eval_mode=session_fixed feature_mode=full_v4 ++eval_sampling.m,2026-04-19T14:55:30.970986Z
