avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
4.834061566326353,True,72,0.1858,ok,0.3165,0.1335446834564209,0.1591,1
4.75389389558272,True,11,0.0296,ok,0.0396,0.12628459930419922,0.0373,2
4.733114350925792,True,11,0.0263,ok,0.0388,0.12558984756469727,0.0332,3
4.759824297644875,True,11,0.025,ok,0.038,0.12597179412841797,0.0297,4
4.737315979870883,True,11,0.0216,ok,0.034,0.1260056495666504,0.0244,5
4.737475178458474,True,11,0.0201,ok,0.0324,0.12724876403808594,0.0236,6
4.783843631744385,True,100,0.1925,ok,0.3141,0.12401556968688965,0.1622,7
4.744511951099742,True,11,0.0236,ok,0.0368,0.12421941757202148,0.0278,8
4.765492070804942,True,11,0.0177,ok,0.0312,0.12936043739318848,0.022,9
4.742025917226618,True,11,0.024,ok,0.0372,0.12391281127929688,0.0285,10
