avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
39.333832366125925,True,14,1.0,1.0,0.0,0.6378144878800366,0.0,1.837598038385154,0.3242363929748535,0.023200104013085365,0.0,0.17505540038924378,1.3427744906736923,3.8810669662231,0.5884211022582623,6.710510517933157,8.529951969748726,6.710510517933157,0.04447842214823976,0.9564962390050028,0.009091832371170599,0.9909493733636604,0.0265705121369939,0.9738565945792499,0.028379697488081713,0.972019223466766,0.024332096540483527,0.9759615424815701,0.0008523948747772694,0.9991479683105342,0.014735012958524857,0.9854760473651418,0.01629402908486701,0.9838380005362377,0.0,0.0,6.9654595281580765,6.710510517933157,0.39116496157654046,0.0858,ok,9189.513004139364,0.23494172096252441,0.1399,0.0569,1
