early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0797,ok,0.1847,0.1599,1
True,15,0.0797,ok,0.1848,0.1601,2
True,19,0.0804,ok,0.1879,0.1617,3
True,16,0.0803,ok,0.1874,0.1618,4
True,24,0.0805,ok,0.1881,0.1617,5
True,23,0.0805,ok,0.188,0.1615,6
True,16,0.0803,ok,0.1876,0.1617,7
True,15,0.0798,ok,0.1861,0.1606,8
True,19,0.0804,ok,0.1879,0.1616,9
True,19,0.0804,ok,0.1879,0.1616,10
True,35,0.0807,ok,0.1888,0.1617,11
True,33,0.0806,ok,0.188,0.1617,12
True,15,0.0794,ok,0.1844,0.1601,13
True,15,0.08,ok,0.1856,0.1601,14
True,15,0.08,ok,0.1848,0.1601,15
True,14,0.0796,ok,0.1866,0.1603,16
True,15,0.08,ok,0.1848,0.1598,17
True,15,0.0796,ok,0.1845,0.1598,18
True,48,0.0807,ok,0.1887,0.1616,19
True,48,0.0807,ok,0.1883,0.1616,20
