early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0803,ok,0.1888,0.1614,1
True,41,0.0805,ok,0.188,0.161,2
True,15,0.0801,ok,0.188,0.1609,3
True,15,0.0813,ok,0.1875,0.1614,4
True,16,0.0803,ok,0.1889,0.1613,5
True,38,0.0805,ok,0.1885,0.1611,6
True,60,0.0804,ok,0.1878,0.1613,7
True,14,0.0795,ok,0.1861,0.1608,8
True,51,0.0804,ok,0.1874,0.1612,9
True,40,0.0804,ok,0.1875,0.1609,10
True,15,0.0799,ok,0.1867,0.1605,11
True,15,0.0803,ok,0.1857,0.161,12
True,50,0.0804,ok,0.1876,0.1611,13
True,28,0.0805,ok,0.188,0.1612,14
True,17,0.0804,ok,0.1884,0.1614,15
True,17,0.0803,ok,0.1884,0.1614,16
True,23,0.0806,ok,0.188,0.1613,17
True,15,0.08,ok,0.1867,0.1609,18
True,51,0.0804,ok,0.1873,0.1612,19
True,14,0.0797,ok,0.1859,0.1603,20
