avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
1.7363139458422392,True,53,1.0,1.0,0.0,0.06493126988001287,0.0,1.6376930791011726,0.2717222571372986,0.05573735386133194,0.0,0.02236543311204487,0.6337648318952608,1.9990000957963512,0.5020510400406578,4.02440118607517,7.966413951420078,4.02440118607517,0.0,1.0,0.04310363155293695,0.9587020337487495,0.0862072631058739,0.9174040674974989,0.00627729559267882,0.9937423654663623,0.04561913647576264,0.9554083088109528,0.051604027472915384,0.9497048494278022,0.6202486991798218,0.4442334399358409,6.02671035826145,4.02440118607517,0.14281046937960576,0.1321,ok,14633.379342367085,0.3327324390411377,0.2289,0.1152,1
1.8138141278867368,True,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307,ok,12722.67327032447,0.3827025890350342,0.2394,0.1128,2
1.7860571852436773,True,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1311,ok,14850.478502071366,0.3278682231903076,0.2316,0.1138,3
1.7693114550608509,True,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1282,ok,13352.19767622039,0.36465907096862793,0.2496,0.1134,4
1.672184701235789,True,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307,ok,14275.724409927685,0.3410685062408447,0.2356,0.114,5
