early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652,ok,0.1458,0.054,1
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,ok,0.0314,0.0122,2
True,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0745,ok,0.1827,0.0695,3
True,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0785,ok,0.1818,0.074,4
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0694,ok,0.1726,0.0635,5
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0701,ok,0.1671,0.0638,6
True,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,ok,0.1634,0.0688,7
True,54,1.0,1.0,0.0,0.6324624670113439,0.0,1.6589698758620253,0.7585277557373047,-0.0648353323340416,0.0,0.44225859287496594,0.9090286052938492,2.509215719031282,0.646417524466305,6.697280413204063,6.428531784124505,6.697280413204063,0.0,1.0,0.016264972117322158,0.9840082264749445,0.03972150920610789,0.9610570474274868,0.00907340714585858,0.9909676319973466,0.0020370628695078503,0.9979650105349352,0.002539629127547058,0.9974636007769114,0.004512776298205939,0.9954973909767905,0.0,0.0,6.33916060710988,6.697280413204063,0.5155671619086253,0.0833,ok,0.1786,0.0723,8
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113,ok,0.0323,0.0118,9
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145,ok,0.0337,0.0132,10
True,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0783,ok,0.1657,0.0728,11
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0694,ok,0.1735,0.0636,12
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0782,ok,0.1786,0.0753,13
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,ok,0.1804,0.076,14
True,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0754,ok,0.186,0.0744,15
True,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0679,ok,0.1735,0.0665,16
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781,ok,0.1855,0.0745,17
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781,ok,0.1717,0.0731,18
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0754,ok,0.1864,0.0721,19
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0731,ok,0.1795,0.0698,20
