best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0103,1,1,0.0035683277715155776,0,47.27054834365845,1,0.0103
0.0239,3,1,0.0035615045875500746,0,39.686100482940674,1,0.0239
0.049,10,1,0.003484533828032829,5,22.928163051605225,1,0.0454
0.0516,17,1,0.003328411913801776,0,13.248105525970459,1,0.0516
0.0516,27,1,0.00298404561990212,10,5.904847621917725,1,0.0467
0.0016,1,1,0.00036498558841021955,0,49.07244300842285,2,0.0016
0.0045,3,1,0.00036428768060187307,0,47.11869287490845,2,0.0045
0.0124,10,1,0.0003564147441028666,0,42.201537132263184,2,0.0124
0.061,49,1,0.00019441457954761225,0,27.942820072174072,2,0.061
0.061,59,1,0.00014017441805504774,10,26.581966400146484,2,0.0599
0.0002,1,1,0.00024551851930979164,0,49.2119722366333,3,0.0002
0.0013,3,1,0.00024504905065908045,0,47.96100997924805,3,0.0013
0.01,10,1,0.00023975308343945542,1,44.15444755554199,3,0.0089
0.0602,93,1,1.4386865232287278e-05,0,29.442389488220215,3,0.0602
0.0602,100,1,1.2278862361710949e-05,7,29.386282920837402,3,0.0589
0.0074,1,1,0.0026025505056227597,0,47.58732843399048,4,0.0074
0.023,3,1,0.0025975740342848047,0,40.983376026153564,4,0.023
0.0529,10,1,0.002541435612613218,0,25.86716651916504,4,0.0529
0.0547,12,1,0.0025145994686240096,0,22.94461750984192,4,0.0547
0.0547,22,1,0.0023138853060284638,10,12.474374771118164,4,0.0522
0.0031,1,1,0.0007247940530583295,0,48.772074699401855,5,0.0031
0.0062,3,1,0.0007234081368875683,1,45.46996545791626,5,0.0059
0.0362,10,1,0.0007077739372485068,0,37.32004261016846,5,0.0362
0.0673,40,1,0.0004828552570833428,0,21.457528829574585,5,0.0673
0.0673,50,1,0.0003751443015413145,10,18.990076065063477,5,0.0627
0.0078,1,1,0.0020618547127441637,0,47.845579624176025,6,0.0078
0.0206,3,1,0.0020579121337783255,0,41.990159034729004,6,0.0206
0.0498,10,1,0.0020134368127271082,3,28.077325344085693,6,0.0495
0.0561,11,1,0.0020032698787749246,0,26.690704822540283,6,0.0561
0.0561,21,1,0.001852762255128406,10,16.387138605117798,6,0.0535
0.0004,1,1,0.0004978104979734524,0,49.03517436981201,7,0.0004
0.0064,3,1,0.0004968586087903046,0,46.58518648147583,7,0.0064
0.0188,10,1,0.00048612056717020966,0,40.118454933166504,7,0.0188
0.0622,34,1,0.0003731129505333269,0,27.81128215789795,7,0.0622
