early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0473,ok,0.0551,0.048,1
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166,ok,0.1732,0.1664,2
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1662,ok,0.1735,0.1661,3
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708,ok,0.1039,0.0668,4
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1602,ok,0.1729,0.1607,5
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1655,ok,0.1757,0.1656,6
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666,ok,0.1729,0.1667,7
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0482,ok,0.0559,0.0472,8
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1645,ok,0.168,0.1647,9
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1651,ok,0.1688,0.1649,10
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1659,ok,0.1735,0.1664,11
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1655,ok,0.1735,0.1639,12
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1556,ok,0.1718,0.1562,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1391,ok,0.1658,0.1421,14
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1655,ok,0.1738,0.1645,15
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,ok,0.1724,0.1563,16
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1657,ok,0.174,0.1651,17
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1651,ok,0.1688,0.1654,18
True,33,1.0,1.0,0.0,0.417915955797464,0.0,2.09572349586828,0.42402857542037964,0.23623831570148468,0.0,0.29469367124554835,1.0459443475132308,2.760284919203024,0.9468292531955061,4.307749368686869,7.661832433995638,4.307749368686869,0.0,1.0,0.0067547503002825275,0.9932794860941488,0.010763857229921682,0.9892938657882299,0.009500393670925898,0.9905445924942169,0.0013268374693774475,0.998674042390271,0.00177048550950395,0.9982318224251951,0.00333527349690222,0.9966702823492755,0.0,0.0,6.240796478296478,4.307749368686869,0.866825539290025,0.1672,ok,0.1727,0.1672,19
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1648,ok,0.1683,0.1654,20
