early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0452,ok,0.051,0.0451,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909,ok,0.1568,0.089,2
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1563,ok,0.1743,0.1607,3
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1645,ok,0.1759,0.1658,4
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,ok,0.1672,0.1634,5
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1649,ok,0.1754,0.1657,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0571,ok,0.093,0.0576,7
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0416,ok,0.0472,0.0369,8
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0472,ok,0.0494,0.0458,9
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0835,ok,0.1519,0.0831,10
True,20,1.0,1.0,0.0,0.2979845347422916,0.0,1.7273384064250565,0.36432793736457825,0.2654819190502167,0.0,0.13133733480857912,0.6817347420383151,1.966086067218723,0.9583114109745907,5.137656122031122,5.510679657890296,5.137656122031122,0.0,1.0,0.0,1.0,0.0,1.0,0.00023177551695990035,0.9997682513409102,0.0009255803676045985,0.9990750121533016,0.00108265473222329,0.9989179311269645,0.0,0.0,7.371576405951406,5.137656122031122,0.7920522422704342,0.1662,ok,0.1748,0.1679,11
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0427,ok,0.0496,0.041,12
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1645,ok,0.1686,0.1637,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0824,ok,0.144,0.0781,14
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1646,ok,0.1757,0.165,15
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1655,ok,0.1748,0.1672,16
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1649,ok,0.1757,0.1659,17
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1622,ok,0.1751,0.1643,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428,ok,0.1727,0.1461,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1165,ok,0.1705,0.1162,20
