early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,25,0.082,ok,0.1289,0.0558,1
True,13,0.063,ok,0.1318,0.0533,2
True,13,0.0594,ok,0.1318,0.0521,3
True,11,0.0581,ok,0.1261,0.0513,4
True,20,0.0762,ok,0.1375,0.0568,5
True,12,0.0573,ok,0.1289,0.0519,6
True,15,0.0627,ok,0.1232,0.0531,7
True,18,0.0742,ok,0.1289,0.0584,8
True,22,0.0784,ok,0.1318,0.0511,9
True,12,0.0645,ok,0.1032,0.0486,10
True,19,0.0788,ok,0.1261,0.0572,11
True,11,0.057,ok,0.1203,0.0469,12
True,13,0.0551,ok,0.1347,0.0639,13
True,18,0.0783,ok,0.1375,0.0579,14
True,10,0.0575,ok,0.1203,0.0477,15
True,13,0.0628,ok,0.1289,0.0566,16
True,25,0.063,ok,0.1146,0.0536,17
True,14,0.0627,ok,0.1318,0.0518,18
True,15,0.0578,ok,0.1289,0.0495,19
True,23,0.0773,ok,0.1318,0.0563,20
