early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,6,0.0001,ok,0.0,0.0002,1
True,20,0.0067,ok,0.0115,0.0034,2
True,15,0.0042,ok,0.0057,0.0024,3
True,7,0.0023,ok,0.0,0.0002,4
True,20,0.003,ok,0.0115,0.003,5
True,33,0.0109,ok,0.0,0.0003,6
True,7,0.0025,ok,0.0029,0.0006,7
True,28,0.0071,ok,0.0,0.0001,8
True,15,0.011,ok,0.0143,0.0096,9
True,8,0.0024,ok,0.0029,0.0009,10
True,6,0.0025,ok,0.0029,0.0008,11
True,6,0.0024,ok,0.0029,0.0007,12
True,13,0.013,ok,0.0143,0.0057,13
True,17,0.0008,ok,0.0057,0.0021,14
