stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalProductWrapper,feature,1.0,,0.9051453837049036,0.9910998875464352,0.23401951374486263,0.0,0.9956604780571765,0.004348964996965593,3.9643995501857408,0.09476310759782791,0.42551463530864697,1.2547979414238075
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.7279309179330355,0.9440392317329045,0.32585962722080153,0.0,0.990376721467598,0.009669881500490392,2.8321176951987135,0.2434706540861531,0.5505730848138677,0.7997138517426902
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9885237062439294,0.9999750262775415,0.12273724905865534,0.0,0.9992477129474073,0.0007525701624929299,2.9999250788326246,0.0050020968447745786,0.41515816603910355,1.0860042913193255
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Memory,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9303767354898844,0.9991194617532799,0.42429306861580385,0.0,0.9966112087432807,0.0033945462150567693,2.9973583852598398,0.029687470803038157,0.6161953790772026,1.0221233147001065
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Tempo,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.8999605109383176,0.988191391542517,0.17815744786527868,0.0,0.9948381612591559,0.0051752070536637855,2.964574174627551,0.10931463213817381,0.4521049652435191,0.9887076766328666
macro,macro@1,best_valid,token,wrapper,wrapper.group,group,4,GroupConditionalProductWrapper,,,,0.9051453837049036,0.9910998875464352,0.23401951374486263,0.0,0.9956604780571765,0.004348964996965593,3.9643995501857408,0.09476310759782791,0.42551463530864697,1.2547979414238075
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.7279309179330355,0.9440392317329045,0.32585962722080153,0.0,0.990376721467598,0.009669881500490392,2.8321176951987135,0.2434706540861531,0.5505730848138677,0.7997138517426902
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9885237062439294,0.9999750262775415,0.12273724905865534,0.0,0.9992477129474073,0.0007525701624929299,2.9999250788326246,0.0050020968447745786,0.41515816603910355,1.0860042913193255
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.9303767354898844,0.9991194617532799,0.42429306861580385,0.0,0.9966112087432807,0.0033945462150567693,2.9973583852598398,0.029687470803038157,0.6161953790772026,1.0221233147001065
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.8999605109383176,0.988191391542517,0.17815744786527868,0.0,0.9948381612591559,0.0051752070536637855,2.964574174627551,0.10931463213817381,0.4521049652435191,0.9887076766328666
mid,mid@1,best_valid,token,primitive,primitive.a_joint,expert,12,GroupConditionalResidualJointWrapper,feature,1.0,,0.9700423206220217,0.9727232534770698,0.3361022991935342,0.0,0.998427960491216,0.00157327645941944,11.672679041724837,0.1674560035033225,0.39142710759407295,2.410464613089445
mid,mid@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalResidualJointWrapper,feature,1.0,,0.6847624861565427,0.8205614589049605,0.19918621881854062,0.0,0.9974200227017941,0.0025833111750879004,3.282245835619842,0.467629998922348,0.3993896641139055,0.9492823732652522
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalResidualJointWrapper,feature,1.0,,0.8810371636087373,0.9791484395485902,0.3088281685225084,0.0,0.9935253417424645,0.006495709774093182,2.9374453186457705,0.1459304497858748,0.5392187790150056,0.9679182547138547
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,GroupConditionalResidualJointWrapper,feature,1.0,,0.9214027708731899,0.9891122120298657,0.18735275758613051,0.0,0.9953869191478522,0.004623753946168621,2.967336636089597,0.10491736293085328,0.458235171724087,1.012264406894133
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Memory,intra,3,GroupConditionalResidualJointWrapper,feature,1.0,,0.4552157962103562,0.5257912206689168,0.8985227097302485,0.0,0.999097614835785,0.0009027925588103715,1.5773736620067504,0.9496815860651033,0.932348473153499,0.5001056677125353
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Tempo,intra,3,GroupConditionalResidualJointWrapper,feature,1.0,,0.9885018737495365,0.988375034157765,0.6718784608259669,0.0,0.9997367439715823,0.00026329068636870336,2.9651251024732947,0.10845148612703424,0.7812523072173113,1.0859803058726931
mid,mid@1,best_valid,token,wrapper,wrapper.group,group,4,GroupConditionalResidualJointWrapper,,,,0.6114515536641995,0.8088289799735809,0.24627097749945745,0.0,0.9966081354492197,0.003397629964037929,3.2353159198943238,0.4861638844013214,0.4347032331245931,0.8476518409426759
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Exposure,intra,3,GroupConditionalResidualJointWrapper,,,,0.8810371636087373,0.9791484395485902,0.3088281685225084,0.0,0.9935253417424645,0.006495709774093182,2.9374453186457705,0.1459304497858748,0.5392187790150056,0.9679182547138547
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Focus,intra,3,GroupConditionalResidualJointWrapper,,,,0.9214027708731899,0.9891122120298657,0.18735275758613051,0.0,0.9953869191478522,0.004623753946168621,2.967336636089597,0.10491736293085328,0.458235171724087,1.012264406894133
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Memory,intra,3,GroupConditionalResidualJointWrapper,,,,0.4552157962103562,0.5257912206689168,0.8985227097302485,0.0,0.999097614835785,0.0009027925588103715,1.5773736620067504,0.9496815860651033,0.932348473153499,0.5001056677125353
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Tempo,intra,3,GroupConditionalResidualJointWrapper,,,,0.9885018737495365,0.988375034157765,0.6718784608259669,0.0,0.9997367439715823,0.00026329068636870336,2.9651251024732947,0.10845148612703424,0.7812523072173113,1.0859803058726931
micro,micro@1,best_valid,token,primitive,primitive.a_joint,expert,12,FlatJointWrapper,feature,1.0,,0.7843543634667198,0.7624801514342345,0.22561702236711803,0.0,0.9967693595282561,0.0032358702574152966,9.149761817210814,0.558130357154033,0.2901489371698582,1.9490473735686862
