global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,parent_profile_id,concept_id,detail_id,parent_run_phase,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.204800,0.201200,GRU4Rec,0.204800,0.201200,0.163400,0.155200,D5,C7,FOCUS,D5,P18_SC_D00_M01_P02_GRU4REC_B8_C7_S1,"LR6,LR5",7.993927e-04,8.250000e-03,2.568071e-03,D,P19_SC_D00_M01_P02_GRU4REC_C7_D5_S1,SC_LASTFM0_03_GRU4REC_C7_D5_S1,lastfm0.03,C7_D5,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p19_sc_d00_m01_p02_gru4rec_c7_d5_s1_20260402_023059_088296_pid10890.json,2026-04-02T03:14:15.618286Z
0.204800,0.201200,GRU4Rec,0.204800,0.201200,0.193700,0.190800,D6,C7,FOCUS,D6,P18_SC_D00_M01_P02_GRU4REC_B8_C7_S1,"LR6,LR5",1.228273e-03,1.000000e-02,3.504673e-03,D,P19_SC_D00_M01_P02_GRU4REC_C7_D6_S1,SC_LASTFM0_03_GRU4REC_C7_D6_S1,lastfm0.03,C7_D6,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p19_sc_d00_m01_p02_gru4rec_c7_d6_s1_20260402_024247_609794_pid11425.json,2026-04-02T03:24:29.313416Z
0.204800,0.201200,GRU4Rec,0.204800,0.201200,0.178800,0.168700,D8,C7,FOCUS,D8,P18_SC_D00_M01_P02_GRU4REC_B8_C7_S1,"LR6,LR5",1.086052e-03,8.360000e-03,3.013204e-03,D,P19_SC_D00_M01_P02_GRU4REC_C7_D8_S1,SC_LASTFM0_03_GRU4REC_C7_D8_S1,lastfm0.03,C7_D8,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p19_sc_d00_m01_p02_gru4rec_c7_d8_s1_20260402_025619_436826_pid12071.json,2026-04-02T03:39:22.299614Z
0.204800,0.201200,GRU4Rec,0.204800,0.201200,0.194700,0.187200,D7,C7,FOCUS,D7,P18_SC_D00_M01_P02_GRU4REC_B8_C7_S1,"LR6,LR5",1.129808e-03,1.000000e-02,3.361262e-03,D,P19_SC_D00_M01_P02_GRU4REC_C7_D7_S1,SC_LASTFM0_03_GRU4REC_C7_D7_S1,lastfm0.03,C7_D7,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p19_sc_d00_m01_p02_gru4rec_c7_d7_s1_20260402_025413_252704_pid11948.json,2026-04-02T03:43:48.643021Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.204300,0.201400,D3,C8,FOCUS,D3,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.449584e-04,2.715612e-03,6.274158e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D3_S1,SC_LASTFM0_03_DUOREC_C8_D3_S1,lastfm0.03,C8_D3,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d3_s1_20260402_033927_249524_pid13950.json,2026-04-02T07:24:21.289176Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.124900,0.124400,D1,C8,FOCUS,D1,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.800137e-04,2.699731e-03,6.971287e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D1_S1,SC_LASTFM0_03_DUOREC_C8_D1_S1,lastfm0.03,C8_D1,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d1_s1_20260402_031420_654877_pid12851.json,2026-04-02T08:01:08.640695Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.107900,0.107400,D2,C8,FOCUS,D2,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.836139e-04,3.087222e-03,7.528990e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D2_S1,SC_LASTFM0_03_DUOREC_C8_D2_S1,lastfm0.03,C8_D2,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d2_s1_20260402_032434_446361_pid13303.json,2026-04-02T09:38:34.713223Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.101700,0.102600,D4,C8,FOCUS,D4,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.468911e-04,4.764231e-03,8.365544e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D4_S1,SC_LASTFM0_03_DUOREC_C8_D4_S1,lastfm0.03,C8_D4,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d4_s1_20260402_034353_949733_pid14154.json,2026-04-02T10:13:01.867108Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.173600,0.168600,D5,C8,FOCUS,D5,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.043261e-04,2.620327e-03,5.228465e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D5_S1,SC_LASTFM0_03_DUOREC_C8_D5_S1,lastfm0.03,C8_D5,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d5_s1_20260402_072426_420579_pid29000.json,2026-04-02T11:12:31.568388Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.072100,0.066100,D6,C8,FOCUS,D6,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.602979e-04,3.668458e-03,7.668416e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D6_S1,SC_LASTFM0_03_DUOREC_C8_D6_S1,lastfm0.03,C8_D6,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d6_s1_20260402_080113_681646_pid32091.json,2026-04-02T12:36:52.840357Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.198400,0.199500,D8,C8,FOCUS,D8,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.417371e-04,2.655265e-03,6.134733e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D8_S1,SC_LASTFM0_03_DUOREC_C8_D8_S1,lastfm0.03,C8_D8,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d8_s1_20260402_101307_185980_pid39359.json,2026-04-02T13:56:32.802955Z
0.204800,0.201400,DuoRec,0.204300,0.201400,0.113000,0.112200,D7,C8,FOCUS,D7,P18_SC_D00_M02_P01_DUOREC_B7_C8_S1,"LR2,LR3",1.474476e-04,3.703395e-03,7.389564e-04,D,P19_SC_D00_M02_P01_DUOREC_C8_D7_S1,SC_LASTFM0_03_DUOREC_C8_D7_S1,lastfm0.03,C8_D7,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p01_duorec_c8_d7_s1_20260402_093839_732842_pid39325.json,2026-04-02T14:22:54.497814Z
0.227100,0.227100,DuoRec,0.227100,0.227100,0.227100,0.227100,D1,C7,FOCUS,D1,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.815598e-04,4.955756e-03,1.181246e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D1_S1,SC_LASTFM0_03_DUOREC_C7_D1_S1,lastfm0.03,C7_D1,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d1_s1_20260402_111236_728348_pid39478.json,2026-04-02T15:53:12.122095Z
0.227100,0.227100,DuoRec,0.227100,0.227100,0.223200,0.223500,D3,C7,FOCUS,D3,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.267298e-04,4.984907e-03,1.063121e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D3_S1,SC_LASTFM0_03_DUOREC_C7_D3_S1,lastfm0.03,C7_D3,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d3_s1_20260402_135637_928268_pid39630.json,2026-04-02T15:57:31.468263Z
0.227100,0.227100,DuoRec,0.227100,0.227100,0.219100,0.220000,D2,C7,FOCUS,D2,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.871910e-04,5.667053e-03,1.275746e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D2_S1,SC_LASTFM0_03_DUOREC_C7_D2_S1,lastfm0.03,C7_D2,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d2_s1_20260402_123657_921483_pid39565.json,2026-04-02T18:59:57.690417Z
0.227100,0.227100,DuoRec,0.227100,0.227100,0.224000,0.221600,D5,C7,FOCUS,D5,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",1.631767e-04,4.809998e-03,8.859344e-04,D,P19_SC_D00_M02_P02_DUOREC_C7_D5_S1,SC_LASTFM0_03_DUOREC_C7_D5_S1,lastfm0.03,C7_D5,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d5_s1_20260402_155317_545039_pid39821.json,2026-04-02T19:07:06.200320Z
0.227100,0.227100,DuoRec,0.227100,0.227100,0.203800,0.203000,D6,C7,FOCUS,D6,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.507223e-04,6.733998e-03,1.299370e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D6_S1,SC_LASTFM0_03_DUOREC_C7_D6_S1,lastfm0.03,C7_D6,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d6_s1_20260402_155736_665267_pid39843.json,2026-04-02T20:51:13.675691Z
0.227100,0.227100,DuoRec,0.227100,0.227100,0.208100,0.208400,D4,C7,FOCUS,D4,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.297528e-04,8.745451e-03,1.417495e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D4_S1,SC_LASTFM0_03_DUOREC_C7_D4_S1,lastfm0.03,C7_D4,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d4_s1_20260402_142259_414210_pid39713.json,2026-04-02T21:00:32.321218Z
0.232100,0.228200,DuoRec,0.232100,0.228200,0.232100,0.228200,D8,C7,FOCUS,D8,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.216913e-04,4.874132e-03,1.039496e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D8_S1,SC_LASTFM0_03_DUOREC_C7_D8_S1,lastfm0.03,C7_D8,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d8_s1_20260402_190711_424246_pid42920.json,2026-04-02T21:35:59.562101Z
0.234700,0.237500,DIFSR,0.234700,0.237500,0.234700,0.237500,D1,C8,FOCUS,D1,P18_SC_D00_M03_P01_DIFSR_B7_C8_S1,"LR4,LR3",3.800288e-04,5.699432e-03,1.471716e-03,D,P19_SC_D00_M03_P01_DIFSR_C8_D1_S1,SC_LASTFM0_03_DIFSR_C8_D1_S1,lastfm0.03,C8_D1,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p19_sc_d00_m03_p01_difsr_c8_d1_s1_20260402_205118_604036_pid43014.json,2026-04-02T22:24:08.588171Z
0.236300,0.237500,DIFSR,0.236300,0.237500,0.236300,0.237100,D2,C8,FOCUS,D2,P18_SC_D00_M03_P01_DIFSR_B7_C8_S1,"LR4,LR3",3.876294e-04,6.517468e-03,1.589453e-03,D,P19_SC_D00_M03_P01_DIFSR_C8_D2_S1,SC_LASTFM0_03_DIFSR_C8_D2_S1,lastfm0.03,C8_D2,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p19_sc_d00_m03_p01_difsr_c8_d2_s1_20260402_210037_391626_pid43061.json,2026-04-02T22:40:40.693645Z
0.236300,0.237500,DIFSR,0.236300,0.237500,0.227700,0.230800,D3,C8,FOCUS,D3,P18_SC_D00_M03_P01_DIFSR_B7_C8_S1,"LR4,LR3",3.060232e-04,5.732958e-03,1.324545e-03,D,P19_SC_D00_M03_P01_DIFSR_C8_D3_S1,SC_LASTFM0_03_DIFSR_C8_D3_S1,lastfm0.03,C8_D3,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p19_sc_d00_m03_p01_difsr_c8_d3_s1_20260402_213604_615812_pid43114.json,2026-04-02T23:18:18.072288Z
0.236300,0.237500,DIFSR,0.236300,0.237500,0.216400,0.214800,D5,C8,FOCUS,D5,P18_SC_D00_M03_P01_DIFSR_B7_C8_S1,"LR4,LR3",2.202440e-04,5.531801e-03,1.103787e-03,D,P19_SC_D00_M03_P01_DIFSR_C8_D5_S1,SC_LASTFM0_03_DIFSR_C8_D5_S1,lastfm0.03,C8_D5,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p19_sc_d00_m03_p01_difsr_c8_d5_s1_20260402_224045_823770_pid43249.json,2026-04-02T23:55:02.394541Z
0.236300,0.237500,DuoRec,0.232100,0.228200,0.220200,0.218800,D7,C7,FOCUS,D7,P18_SC_D00_M02_P01_DUOREC_B7_C7_S1,"LR2,LR3",2.306231e-04,6.798131e-03,1.252121e-03,D,P19_SC_D00_M02_P02_DUOREC_C7_D7_S1,SC_LASTFM0_03_DUOREC_C7_D7_S1,lastfm0.03,C7_D7,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p19_sc_d00_m02_p02_duorec_c7_d7_s1_20260402_190002_851035_pid42896.json,2026-04-02T23:57:26.618337Z
0.238500,0.243200,DIFSR,0.238500,0.243200,0.238500,0.243200,D4,C8,FOCUS,D4,P18_SC_D00_M03_P01_DIFSR_B7_C8_S1,"LR4,LR3",3.101035e-04,1.000000e-02,1.760976e-03,D,P19_SC_D00_M03_P01_DIFSR_C8_D4_S1,SC_LASTFM0_03_DIFSR_C8_D4_S1,lastfm0.03,C8_D4,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p19_sc_d00_m03_p01_difsr_c8_d4_s1_20260402_222413_672904_pid43191.json,2026-04-03T00:03:10.047382Z
0.238500,0.243200,DIFSR,0.238500,0.243200,0.236900,0.237600,D6,C8,FOCUS,D6,P18_SC_D00_M03_P01_DIFSR_B7_C8_S1,"LR4,LR3",3.384066e-04,7.744522e-03,1.618888e-03,D,P19_SC_D00_M03_P01_DIFSR_C8_D6_S1,SC_LASTFM0_03_DIFSR_C8_D6_S1,lastfm0.03,C8_D6,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p19_sc_d00_m03_p01_difsr_c8_d6_s1_20260402_231823_082231_pid43319.json,2026-04-03T00:46:50.800025Z
