early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1031,ok,0.1923,0.1027,1
True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1097,ok,0.2081,0.1103,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,fail,,,3
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1127,ok,0.2107,0.1102,4
False,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0529,ok,0.0998,0.0485,5
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1154,ok,0.2181,0.1165,6
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1123,ok,0.2018,0.1091,7
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1109,ok,0.1999,0.1066,8
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0984,ok,0.1863,0.0988,9
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1106,ok,0.2105,0.1132,10
False,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0983,ok,0.1868,0.0998,11
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1151,ok,0.2078,0.1096,12
True,20,1.0,1.0,0.0,0.12915191451620547,0.0,2.414403926868304,0.38701489567756653,0.20769810676574707,0.0,0.05905379032945396,1.3510250971714137,3.986099083116354,0.46995035275672853,5.7919579500657035,11.803121099856341,5.7919579500657035,0.018696179183177973,0.9814775102475832,0.010336267619189389,0.9897169680178145,0.016080309433003447,0.98405409360095,0.018742791675863377,0.9814317622005395,0.016545999253783056,0.9835901339378623,0.0029704691702683557,0.9970339383081045,0.0018108856349047789,0.998191953647238,0.004808851485183455,0.9952026925292231,0.0,0.0,8.044424277266755,5.7919579500657035,0.2937026391429318,0.1181,ok,0.2147,0.1127,13
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1053,ok,0.1971,0.106,14
True,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,ok,0.0231,0.0137,15
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1128,ok,0.211,0.1123,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,fail,,,17
False,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0527,ok,0.0977,0.0505,18
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1145,ok,0.2162,0.1157,19
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1161,ok,0.2084,0.1109,20
