best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0679,1,1,0.001097888417266042,0,793.9922046661377,1,0.0679
0.1516,3,1,0.0010811036933705456,0,503.6570873260498,1,0.1516
0.2289,10,1,0.000903304145007732,0,229.6689453125,1,0.2289
0.2358,17,1,0.0006050000000000001,0,136.855095744133,1,0.2358
0.2358,21,1,0.0004261853752373594,4,108.56373298168182,1,0.2339
0.0375,1,1,0.0004990401896663827,0,824.3374576568604,2,0.0375
0.1112,3,1,0.0004914107697138843,0,675.6601810455322,2,0.1112
0.1816,10,1,0.0004105927931853327,0,355.46981716156006,2,0.1816
0.2262,29,1,7.358825944511101e-05,0,215.3144817352295,2,0.2262
0.2262,33,1,5.095981033361725e-05,4,209.39805674552917,2,0.226
0.0255,1,1,0.00021957768345320843,0,842.4559669494629,3,0.0255
0.0597,3,1,0.00021622073867410912,0,773.6370115280151,3,0.0597
0.139,10,1,0.0001806608290015464,0,550.3053221702576,3,0.139
0.1767,35,1,2.2000000000000003e-05,0,360.41631174087524,3,0.1767
0.0156,1,1,9.980803793327656e-05,0,851.2147731781006,4,0.0156
0.0296,3,1,9.828215394277687e-05,1,816.767900466919,4,0.0288
0.0814,10,1,8.211855863706654e-05,0,714.1371250152588,4,0.0814
0.1268,35,1,1e-05,0,558.0663142204285,4,0.1268
0.068,1,1,0.001097888417266042,0,796.934983253479,5,0.068
0.1435,3,1,0.0010811036933705456,0,511.8909559249878,5,0.1435
0.2262,10,1,0.000903304145007732,0,241.78969550132751,5,0.2262
0.2362,14,1,0.0007404631800856812,0,184.60290336608887,5,0.2362
0.2362,18,1,0.0005593271620656657,4,144.70875108242035,5,0.2354
0.028,1,1,0.00021957768345320843,0,842.5452337265015,6,0.028
0.0513,3,1,0.00021622073867410912,0,777.3744688034058,6,0.0513
0.1261,10,1,0.0001806608290015464,0,558.7867517471313,6,0.1261
0.169,35,1,2.2000000000000003e-05,0,368.7186002731323,6,0.169
0.0157,1,1,9.980803793327656e-05,0,851.1372089385986,7,0.0157
0.0313,3,1,9.828215394277687e-05,0,816.6443872451782,7,0.0313
0.0884,10,1,8.211855863706654e-05,0,713.2428579330444,7,0.0884
0.1299,34,1,1e-05,0,559.7495770454407,7,0.1299
0.1299,35,1,1e-05,1,558.458348274231,7,0.1299
0.0505,1,1,0.0007485602844995742,0,813.2565383911133,8,0.0505
0.1305,3,1,0.0007371161545708265,0,601.2111811637878,8,0.1305
0.2075,10,1,0.0006158891897779991,0,294.16760659217834,8,0.2075
0.2385,28,1,0.00012555171669125528,0,159.6984714269638,8,0.2385
