early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2358,ok,0.2944,0.2364,1
True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2262,ok,0.2984,0.2297,2
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1767,ok,0.2885,0.1733,3
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1268,ok,0.2341,0.1216,4
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2362,ok,0.296,0.236,5
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,ok,0.2885,0.168,6
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299,ok,0.2415,0.1283,7
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2385,ok,0.2952,0.2386,8
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1689,ok,0.2885,0.168,9
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2344,ok,0.2976,0.2377,10
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1638,ok,0.2859,0.1628,11
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2381,ok,0.2938,0.2372,12
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2247,ok,0.3031,0.2252,13
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1203,ok,0.2293,0.1176,14
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1301,ok,0.2412,0.1281,15
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2368,ok,0.2914,0.2392,16
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1698,ok,0.2888,0.1663,17
True,21,1.0,1.0,0.0,0.2157949060201645,0.0,1.958738378484126,0.5233720541000366,0.3236289620399475,0.0,0.18224022331243478,1.303436071570527,3.8714243090564593,0.5899537934118348,5.481596022676942,7.644036775831723,5.481596022676942,0.024936636489596483,0.9753717130460342,0.02465595668090204,0.9756455186159079,0.03072526573406202,0.9697592893240978,0.0355722638732602,0.9650529932429608,0.03773620589248937,0.9629669323914886,0.007988390186318937,0.9920434322096147,0.003879138543001997,0.9961452110838533,0.011150132016301821,0.9889118003074369,0.0,0.0,7.381362941801754,5.481596022676942,0.43078948675907985,0.2391,ok,0.2952,0.2378,18
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2354,ok,0.2965,0.2368,19
False,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2264,ok,0.301,0.2284,20
