early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.1995,ok,0.3133,0.1642,1
True,21,0.1971,ok,0.3173,0.1642,2
True,17,0.2004,ok,0.3141,0.1651,3
True,21,0.198,ok,0.3153,0.1663,4
True,17,0.2006,ok,0.3153,0.1645,5
True,21,0.1983,ok,0.3153,0.1653,6
True,21,0.1987,ok,0.3169,0.1649,7
True,21,0.1986,ok,0.3169,0.165,8
True,17,0.1992,ok,0.3137,0.1636,9
True,17,0.1987,ok,0.3122,0.1619,10
True,17,0.1989,ok,0.3086,0.1618,11
True,21,0.1979,ok,0.3161,0.1659,12
True,17,0.1998,ok,0.3141,0.1654,13
True,17,0.2001,ok,0.3137,0.1651,14
True,17,0.2003,ok,0.3129,0.165,15
