stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,final,final.expert,expert,12,GroupConditionalProductWrapper,,,,0.893744444172836,0.9837589221818716,0.07912908762635926,0.0,0.990449572992648,0.009596324798131717,11.805107066182458,0.1284888165288458,0.15586833032416264,2.2208715125361604
macro,macro@1,best_valid,token,final,final.group,group,4,GroupConditionalProductWrapper,,,,0.8946469415429247,0.9920598390585906,0.22553268287517123,0.0,0.9951036947260175,0.004908331448591357,3.9682393562343625,0.08946385979652405,0.4191495121563784,1.2402440102541128
macro,macro@1,best_valid,token,final,final.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.7596853304054191,0.9494552459599013,0.3104591614146011,0.0,0.9914879002453483,0.008548534581017554,2.848365737879704,0.23072834943105874,0.5403061076097341,0.8345996395042866
macro,macro@1,best_valid,token,final,final.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9858926719070934,0.9983951912926922,0.28058111672673824,0.0,0.9992618853099426,0.0007383872308243704,2.9951855738780764,0.040092471723482855,0.5203874111511588,1.0831138046649698
macro,macro@1,best_valid,token,final,final.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.9307896953911173,0.996477360975617,0.3805952117270403,0.0,0.9966319167353258,0.0033737680252000353,2.989432082926851,0.05945681603381586,0.5870634744846935,1.0225769975223282
macro,macro@1,best_valid,token,final,final.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.8909843388094373,0.9825417918217113,0.25411271973098687,0.0,0.9951846685258616,0.004826962536041837,2.947625375465134,0.1332980056614278,0.5027418131539912,0.9788463436268785
mid,mid@1,best_valid,token,final,final.expert,expert,12,GroupConditionalResidualJointWrapper,,,,0.7405587819737731,0.7995180555582362,0.16984719433222345,0.0,0.9900346936076503,0.010015292419398185,9.594216666698834,0.5007528066410778,0.23902659480453814,1.8402194418855307
mid,mid@1,best_valid,token,final,final.group,group,4,GroupConditionalResidualJointWrapper,,,,0.5964947318242071,0.8037619618955526,0.2777662183859957,0.0,0.9958317036378117,0.004177007926151059,3.2150478475822104,0.4941149346965473,0.45832466378949677,0.8269172831656196
mid,mid@1,best_valid,token,final,final.intra.Exposure,intra,3,GroupConditionalResidualJointWrapper,,,,0.918786934561691,0.9925970324765911,0.13191913496969576,0.0,0.9925201947944675,0.007507919227829852,2.9777910974297734,0.0863608524542793,0.4212794233131305,1.0093906169771762
mid,mid@1,best_valid,token,final,final.intra.Focus,intra,3,GroupConditionalResidualJointWrapper,,,,0.8807948961069636,0.9994749800563314,0.10642732013772828,0.0,0.9935983531395527,0.006422225272540434,2.998424940168994,0.022920754986382873,0.40428488009181884,0.9676520966592612
mid,mid@1,best_valid,token,final,final.intra.Memory,intra,3,GroupConditionalResidualJointWrapper,,,,0.6474381584726965,0.6586315980967649,0.7989314647390074,0.0,0.9981203786508942,0.001881390053991665,1.9758947942902947,0.7199301803132838,0.8659543098260051,0.7112835170507554
mid,mid@1,best_valid,token,final,final.intra.Tempo,intra,3,GroupConditionalResidualJointWrapper,,,,0.9692594016966194,0.9825402382001304,0.4672324802502198,0.0,0.9984929364505751,0.0015082003119550019,2.947620714600391,0.13330395122456695,0.6448216535001465,1.0648402896110059
micro,micro@1,best_valid,token,final,final.expert,expert,12,FlatJointWrapper,,,,0.7772905416208642,0.745605232155246,0.29334380390498627,0.6655306873326896,0.9966142681868873,0.003391476373092565,8.947262785862952,0.5841163892607225,0.3522318202462374,1.9314944356910018
micro,micro@1,best_valid,token,final,final.group,group,4,FlatJointWrapper,,,,0.8429839394208233,0.8741186374782776,0.22550881832439532,0.0,0.9985690709445888,0.0014319538120780588,3.4964745499131102,0.3794858455657959,0.4191316137432965,1.1686238817337187
micro,micro@1,best_valid,token,final,final.intra.Exposure,intra,3,FlatJointWrapper,,,,0.4011554038347635,0.5557158499832296,0.7264160441374867,0.0,0.9991615357775775,0.0008388159301586401,1.667147549949689,0.8941368790228105,0.8176106960916578,0.4407142563184894
micro,micro@1,best_valid,token,final,final.intra.Focus,intra,3,FlatJointWrapper,,,,0.5900980692200767,0.8667688053008763,0.42268556739088115,0.0,0.9980515758430618,0.0019503248045322644,2.600306415902629,0.39205870354000616,0.6151237115939208,0.6482889903645012
micro,micro@1,best_valid,token,final,final.intra.Memory,intra,3,FlatJointWrapper,,,,0.8252054475452159,0.946887048022392,0.12877125156890776,0.0,0.9987107642260984,0.001290067553325303,2.840661144067176,0.23683790784108089,0.41918083437927184,0.9065808453490414
micro,micro@1,best_valid,token,final,final.intra.Tempo,intra,3,FlatJointWrapper,,,,0.7090282794542581,0.7991372077628056,0.6309962480451576,0.0,0.9990240927397359,0.0009763837677976903,2.397411623288417,0.5013478099898157,0.7539974986967718,0.7789471808216546
