early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,33,0.0802,ok,0.188,0.1611,1
True,39,0.0803,ok,0.1874,0.1611,2
True,17,0.0801,ok,0.1885,0.1617,3
True,29,0.0801,ok,0.1879,0.1614,4
True,17,0.0799,ok,0.1878,0.1616,5
True,17,0.0798,ok,0.1883,0.1616,6
True,31,0.0802,ok,0.1886,0.1613,7
True,26,0.0784,ok,0.183,0.1593,8
True,53,0.0802,ok,0.188,0.1612,9
True,15,0.0783,ok,0.1844,0.1604,10
True,15,0.0799,ok,0.1865,0.1608,11
True,14,0.0794,ok,0.1869,0.1608,12
True,31,0.0802,ok,0.1886,0.1612,13
True,28,0.0801,ok,0.1878,0.1617,14
True,27,0.0802,ok,0.1882,0.1614,15
True,17,0.0799,ok,0.1883,0.1617,16
True,29,0.0802,ok,0.1878,0.1613,17
True,31,0.0802,ok,0.1882,0.1612,18
True,41,0.0803,ok,0.1878,0.1612,19
True,60,0.0803,ok,0.1876,0.1611,20
