early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,63,0.0571,ok,0.1148,0.0618,1
True,21,0.0646,ok,0.1335,0.0756,2
True,36,0.0653,ok,0.1265,0.067,3
True,32,0.0694,ok,0.1335,0.0669,4
True,56,0.0632,ok,0.1288,0.0651,5
True,20,0.0642,ok,0.1335,0.0718,6
True,20,0.064,ok,0.1335,0.072,7
True,25,0.067,ok,0.1311,0.0717,8
True,32,0.0664,ok,0.1265,0.0669,9
True,28,0.0666,ok,0.1382,0.0667,10
True,32,0.0666,ok,0.1241,0.068,11
True,53,0.0619,ok,0.1288,0.0635,12
True,55,0.0609,ok,0.1265,0.0626,13
True,21,0.0649,ok,0.1382,0.0744,14
True,33,0.0667,ok,0.1335,0.0669,15
True,65,0.0574,ok,0.1171,0.0619,16
True,37,0.0638,ok,0.1148,0.0635,17
True,31,0.0667,ok,0.1288,0.0679,18
True,40,0.0672,ok,0.1241,0.0667,19
True,32,0.0645,ok,0.1077,0.0606,20
