early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,51,0.0797,ok,0.1865,0.16,1
True,15,0.0792,ok,0.1861,0.1602,2
True,35,0.0797,ok,0.1883,0.1604,3
True,15,0.079,ok,0.1868,0.1601,4
True,16,0.0793,ok,0.1869,0.1607,5
True,16,0.0789,ok,0.1851,0.1598,6
True,45,0.0797,ok,0.187,0.1601,7
True,40,0.0797,ok,0.1871,0.1603,8
True,56,0.0796,ok,0.1865,0.1599,9
True,18,0.0794,ok,0.1851,0.1602,10
True,14,0.079,ok,0.1834,0.1595,11
True,23,0.0794,ok,0.1852,0.1598,12
True,17,0.0794,ok,0.1882,0.1606,13
True,61,0.0797,ok,0.1864,0.16,14
True,25,0.0798,ok,0.1878,0.1602,15
True,14,0.0787,ok,0.184,0.16,16
True,15,0.0787,ok,0.1859,0.16,17
True,53,0.0797,ok,0.187,0.1601,18
True,43,0.0797,ok,0.187,0.1601,19
True,14,0.0789,ok,0.1851,0.1595,20
