best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0113,1,10.338953971862793,1,0.0003352727915054645,0,702.8884925842285,1,0.0113
0.0153,3,9.09367060661316,1,0.00033466544842497326,0,618.1361856460571,1,0.0153
0.0168,10,9.08311915397644,1,0.0003278141516653811,0,528.8382949829102,1,0.0168
0.0177,25,9.03992223739624,1,0.0002902992540423032,0,459.1253867149353,1,0.0177
0.0177,35,8.878393173217773,1,0.0002514545576187688,10,428.44533252716064,1,0.0167
0.0114,1,9.272162437438965,1,0.00040640084089042225,0,697.2495312690735,2,0.0114
0.0153,3,9.051087617874146,1,0.0004056646501082466,0,606.2430214881897,2,0.0153
0.017,10,9.124925374984741,1,0.0003973598522396647,1,518.5646629333496,2,0.017
0.0175,11,9.36642837524414,1,0.00039546139868339077,0,511.9187960624695,2,0.0175
0.0175,21,9.07214641571045,1,0.00036735737689059654,10,460.291841506958,2,0.0166
0.0121,1,9.368117094039917,1,0.0006116858262618497,0,685.1215968132019,3,0.0121
0.0158,3,9.178380012512207,1,0.0006105777639214893,0,581.7434439659119,3,0.0158
0.0173,10,9.063753843307495,1,0.0005980779690513531,3,497.61319160461426,3,0.0173
0.0176,11,9.270207166671753,1,0.0005952205509179534,0,490.10494327545166,3,0.0176
0.0176,21,8.918020009994507,1,0.0005529203633643516,10,430.4040298461914,3,0.016
