early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0805,ok,0.1882,0.1615,1
True,14,0.0804,ok,0.1884,0.1619,2
True,29,0.0811,ok,0.1881,0.162,3
True,22,0.081,ok,0.1897,0.162,4
True,33,0.0812,ok,0.1879,0.1619,5
True,14,0.0799,ok,0.1888,0.161,6
True,14,0.08,ok,0.1834,0.1601,7
True,14,0.0801,ok,0.1853,0.1601,8
True,14,0.0804,ok,0.1885,0.1622,9
True,20,0.0808,ok,0.1882,0.1621,10
True,14,0.0799,ok,0.1875,0.1609,11
True,15,0.0803,ok,0.186,0.1607,12
True,33,0.0811,ok,0.1883,0.162,13
True,14,0.0801,ok,0.1882,0.1612,14
True,17,0.0806,ok,0.189,0.1619,15
True,44,0.0811,ok,0.1877,0.1616,16
True,17,0.0807,ok,0.1895,0.162,17
True,16,0.0801,ok,0.1831,0.1593,18
True,22,0.081,ok,0.1899,0.1621,19
True,17,0.0805,ok,0.1884,0.1616,20
