early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,35,0.0808,ok,0.0926,0.0732,1
True,30,0.0259,ok,0.0407,0.0289,2
False,35,0.0318,ok,0.0476,0.0358,3
True,5,0.0057,ok,0.008,0.0049,4
False,35,0.154,ok,0.1881,0.1473,5
False,35,0.0468,ok,0.065,0.0513,6
False,35,0.1196,ok,0.1449,0.1083,7
False,35,0.2881,ok,0.3333,0.2816,8
True,8,0.016,ok,0.0236,0.0194,9
False,35,0.2219,ok,0.2509,0.2142,10
False,35,0.2048,ok,0.2498,0.2059,11
False,35,0.0324,ok,0.0497,0.0352,12
False,35,0.0385,ok,0.0527,0.0387,13
True,8,0.0138,ok,0.0171,0.0149,14
False,35,0.0279,ok,0.0407,0.0288,15
False,35,0.0305,ok,0.0494,0.0341,16
