early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,41,0.0807,ok,0.1878,0.1611,1
True,15,0.0813,ok,0.187,0.1617,2
True,19,0.0826,ok,0.1846,0.1596,3
True,14,0.0797,ok,0.1865,0.1605,4
True,24,0.0806,ok,0.1873,0.1613,5
True,14,0.0797,ok,0.186,0.1605,6
True,15,0.0806,ok,0.1872,0.1615,7
True,15,0.0799,ok,0.1867,0.1611,8
True,14,0.0796,ok,0.186,0.1606,9
True,15,0.0796,ok,0.1857,0.1605,10
True,35,0.0806,ok,0.1882,0.1612,11
True,15,0.0809,ok,0.1872,0.1615,12
True,16,0.0805,ok,0.1856,0.1606,13
True,17,0.0814,ok,0.1848,0.1606,14
True,35,0.0807,ok,0.1875,0.1612,15
True,15,0.0801,ok,0.1875,0.1609,16
True,35,0.0807,ok,0.1877,0.1611,17
True,14,0.0799,ok,0.1864,0.1605,18
True,16,0.0802,ok,0.1884,0.1613,19
True,24,0.0806,ok,0.1874,0.1613,20
