avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
3.8368101501464844,False,100,0.2138,ok,0.2942,0.13080286979675293,0.2016,1
3.8594166374206544,False,100,0.2231,ok,0.3106,0.13335156440734863,0.2072,2
3.8046337389945983,False,100,0.2407,ok,0.3477,0.13854670524597168,0.2144,3
3.804091491699219,False,100,0.2415,ok,0.3521,0.1379382610321045,0.2176,4
3.8048712515830996,False,100,0.229,ok,0.3114,0.13214993476867676,0.2062,5
3.7949600407246793,True,89,0.2384,ok,0.3449,0.13281512260437012,0.2079,6
3.83336763381958,False,100,0.2239,ok,0.3062,0.1345226764678955,0.2053,7
3.858838176727295,False,100,0.2227,ok,0.3078,0.1343061923980713,0.2036,8
3.8219653487205507,False,100,0.243,ok,0.3573,0.13648438453674316,0.2217,9
3.835014955997467,False,100,0.2201,ok,0.3038,0.13233256340026855,0.2014,10
