early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0788,ok,0.1849,0.1599,1
True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0784,ok,0.1845,0.1586,2
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798,ok,0.1888,0.1607,3
True,48,0.0,0.0,4.900585422462555,0.35181113029089184,0.0,1.6569593273070216,0.7142228484153748,0.3391259014606476,1.2320403997771368,0.070303952262978,0.9642306681757267,3.9803266165049638,0.31850449809493764,11.5423682163388,10.678331189330208,3.208090115483756,0.0,0.0,3.208090115483756,11.5423682163388,0.19425595178167515,0.0,0.0,4.032753002874321,0.5484675197879982,0.0,1.1045531954819932,0.45294949412345886,0.04124114662408829,1.1451934126288965,0.3277365714175048,0.7302904868745903,3.612027161440056,0.3932706441415138,14.42605496149992,9.224975404460366,4.355674589865382,0.6918847559559461,0.4254412580965583,4.355674589865382,14.42605496149992,0.19255783984052513,0.0,0.0,5.653446136147883,0.28116288966911374,0.0,2.0164172888113105,0.7725014090538025,-0.030551917850971222,1.2201659978183512,0.21159185829155172,1.0947766767457106,3.8285899129125105,0.3692867706117006,13.14824067328991,11.120869374718493,3.441386307750119,0.0,0.0,3.441386307750119,13.14824067328991,0.2305427470036938,0.0799,ok,0.1823,0.1579,4
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781,ok,0.1847,0.1576,5
