early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,0.0779,ok,0.1843,0.159,1
True,24,0.0802,ok,0.183,0.1587,2
True,16,0.0785,ok,0.1847,0.1591,3
True,35,0.0797,ok,0.188,0.1598,4
True,90,0.0786,ok,0.1845,0.1575,5
True,56,0.0719,ok,0.1685,0.1307,6
True,90,0.0796,ok,0.1873,0.16,7
True,15,0.0782,ok,0.1841,0.1587,8
True,16,0.0771,ok,0.1742,0.1479,9
True,14,0.0776,ok,0.1831,0.1584,10
True,18,0.0796,ok,0.1849,0.1599,11
True,44,0.08,ok,0.1892,0.1605,12
True,27,0.0798,ok,0.1885,0.1607,13
True,53,0.0706,ok,0.1723,0.1352,14
True,18,0.0798,ok,0.1846,0.1599,15
