early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,0.0005,ok,0.0,0.0002,1
True,9,0.0005,ok,0.0029,0.0009,2
True,7,0.0005,ok,0.0029,0.0007,3
True,6,0.0005,ok,0.0,0.0004,4
True,6,0.0003,ok,0.0029,0.0005,5
True,6,0.0005,ok,0.0086,0.0021,6
True,11,0.0005,ok,0.0,0.0002,7
True,6,0.0003,ok,0.0086,0.0021,8
True,6,0.0005,ok,0.0086,0.0021,9
True,6,0.0005,ok,0.0086,0.0021,10
True,10,0.0004,ok,0.0,0.0004,11
True,8,0.0005,ok,0.0029,0.0008,12
True,8,0.0005,ok,0.0029,0.0008,13
True,6,0.0003,ok,0.0086,0.0017,14
True,6,0.0003,ok,0.0086,0.0021,15
True,16,0.0005,ok,0.0,0.0002,16
True,6,0.0003,ok,0.0086,0.0021,17
True,11,0.0005,ok,0.0,0.0002,18
