early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,25,0.0148,ok,0.159,0.0758,1
True,45,0.0156,ok,0.1601,0.0785,2
True,40,0.0166,ok,0.1165,0.0574,3
True,36,0.0147,ok,0.2228,0.1635,4
True,23,0.0158,ok,0.0638,0.0247,5
True,36,0.0161,ok,0.1814,0.1098,6
True,30,0.0171,ok,0.2105,0.1205,7
True,24,0.0165,ok,0.2508,0.1853,8
True,24,0.0167,ok,0.1153,0.053,9
True,13,0.0141,ok,0.0381,0.0124,10
True,36,0.0166,ok,0.2665,0.2012,11
True,32,0.0172,ok,0.2374,0.159,12
True,19,0.0152,ok,0.3203,0.2548,13
True,21,0.0154,ok,0.2531,0.1658,14
True,32,0.0171,ok,0.2542,0.1912,15
True,17,0.0164,ok,0.2475,0.184,16
True,29,0.0158,ok,0.2374,0.1724,17
True,25,0.0156,ok,0.2296,0.166,18
True,48,0.0177,ok,0.2531,0.1849,19
True,27,0.0162,ok,0.2587,0.1963,20
True,31,0.0174,ok,0.2184,0.1381,21
True,48,0.016,ok,0.1501,0.0759,22
True,48,0.016,ok,0.1501,0.0806,23
True,35,0.0171,ok,0.1803,0.1081,24
True,17,0.0157,ok,0.3158,0.2622,25
True,17,0.016,ok,0.2744,0.2113,26
True,52,0.0172,ok,0.1646,0.0892,27
True,29,0.017,ok,0.2553,0.1795,28
True,45,0.017,ok,0.2094,0.1479,29
True,32,0.0164,ok,0.1165,0.0679,30
True,45,0.0189,ok,0.3035,0.2379,31
True,28,0.018,ok,0.2878,0.2175,32
True,35,0.0169,ok,0.262,0.1882,33
True,23,0.017,ok,0.0717,0.0395,34
True,28,0.0162,ok,0.28,0.1893,35
True,34,0.0162,ok,0.1769,0.1165,36
