early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2182,ok,0.2771,0.2143,1
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2246,ok,0.2816,0.2275,2
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2234,ok,0.2906,0.2246,3
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2258,ok,0.2901,0.2263,4
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2169,ok,0.2779,0.2233,5
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2177,ok,0.276,0.2221,6
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2326,ok,0.2893,0.2337,7
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2238,ok,0.2768,0.2246,8
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2257,ok,0.2899,0.2262,9
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2319,ok,0.2877,0.2347,10
True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,ok,0.288,0.2319,11
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218,ok,0.2721,0.218,12
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2173,ok,0.2914,0.2186,13
True,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2314,ok,0.2872,0.2323,14
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2246,ok,0.2771,0.2251,15
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2162,ok,0.2721,0.2216,16
True,27,1.0,1.0,0.0,0.1278691256266311,0.0,1.757847639184798,0.4674547016620636,0.3385331928730011,0.0,0.12050769060569867,0.665204229278305,1.971371592592053,0.7437966729076549,5.195339489768801,5.903475702664931,5.195339489768801,0.0,1.0,0.0,1.0,0.0,1.0,0.001604556277049782,0.9983967303351341,0.00043222727117910996,0.9995679006001618,0.002037251087506021,0.9979648226999764,0.0,0.0,6.332221631676854,5.195339489768801,0.6182236856263585,0.2343,ok,0.2853,0.2336,17
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2316,ok,0.2875,0.2359,18
True,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2314,ok,0.2877,0.233,19
True,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317,ok,0.2888,0.2332,20
