stage,dataset,model,model_label,candidate_id,parent_candidate_id,run_phase,run_id,runtime_seed,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,valid_unseen_hit20,test_unseen_mrr20,test_unseen_hit20,valid_main_seen_count,valid_main_unseen_count,test_main_seen_count,test_main_unseen_count,result_path,log_path,elapsed_sec,error,timestamp_utc,params_json
A,foursquare,gru4rec,GRU4Rec,A017_L04,A017,ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A017_L04_S1,A_FOURSQUARE_GRU4REC_A017_L04_S1,1,6,ok,0.1271,0.1032,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_GRU4Rec_abcd_v2_lean_a_dfoursquare_mgru4rec_a017_l04_s1_20260414_081624_628773_pid968400.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A017_L04_S1.log,65.5,,2026-04-14T08:17:26.751395+00:00,"{""dropout"": 0.2, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,foursquare,gru4rec,GRU4Rec,A001_L04,A001,ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A001_L04_S1,A_FOURSQUARE_GRU4REC_A001_L04_S1,1,7,ok,0.1256,0.0949,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_GRU4Rec_abcd_v2_lean_a_dfoursquare_mgru4rec_a001_l04_s1_20260414_081238_421135_pid965148.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A001_L04_S1.log,21.5,,2026-04-14T08:12:56.400849+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-06}"
A,foursquare,gru4rec,GRU4Rec,A005_L04,A005,ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A005_L04_S1,A_FOURSQUARE_GRU4REC_A005_L04_S1,1,6,ok,0.1181,0.092,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_GRU4Rec_abcd_v2_lean_a_dfoursquare_mgru4rec_a005_l04_s1_20260414_081325_848452_pid965936.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A005_L04_S1.log,23.0,,2026-04-14T08:13:45.257320+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,foursquare,gru4rec,GRU4Rec,A013_L04,A013,ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A013_L04_S1,A_FOURSQUARE_GRU4REC_A013_L04_S1,1,7,ok,0.1142,0.0843,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_GRU4Rec_abcd_v2_lean_a_dfoursquare_mgru4rec_a013_l04_s1_20260414_081522_215921_pid967605.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MGRU4REC_A013_L04_S1.log,24.4,,2026-04-14T08:15:43.128609+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 3, ""weight_decay"": 1e-06}"
A,foursquare,sasrec,SASRec,A008_L04,A008,ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A008_L04_S1,A_FOURSQUARE_SASREC_A008_L04_S1,1,1,ok,0.1942,0.1644,8.114248922857051e-05,0.0010548523206751054,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_SASRec_abcd_v2_lean_a_dfoursquare_msasrec_a008_l04_s1_20260414_081959_446332_pid970713.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/sasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A008_L04_S1.log,48.7,,2026-04-14T08:20:44.772330+00:00,"{""dropout"": 0.25, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0005}"
A,foursquare,sasrec,SASRec,A004_L04,A004,ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A004_L04_S1,A_FOURSQUARE_SASREC_A004_L04_S1,1,5,ok,0.1937,0.1643,0.0004834739907884397,0.002109704641350211,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_SASRec_abcd_v2_lean_a_dfoursquare_msasrec_a004_l04_s1_20260414_081825_418072_pid969756.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/sasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A004_L04_S1.log,44.7,,2026-04-14T08:19:06.517016+00:00,"{""dropout"": 0.25, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 0.0005}"
A,foursquare,sasrec,SASRec,A016_L04,A016,ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A016_L04_S1,A_FOURSQUARE_SASREC_A016_L04_S1,1,4,ok,0.1926,0.1608,7.032349171266274e-05,0.0010548523206751054,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_SASRec_abcd_v2_lean_a_dfoursquare_msasrec_a016_l04_s1_20260414_082322_428405_pid972999.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/sasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A016_L04_S1.log,30.7,,2026-04-14T08:23:49.677730+00:00,"{""dropout"": 0.25, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 0.0005}"
A,foursquare,sasrec,SASRec,A007_L03,A007,ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A007_L03_S1,A_FOURSQUARE_SASREC_A007_L03_S1,1,4,ok,0.1913,0.161,9.589566837383222e-05,0.0010548523206751054,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_SASRec_abcd_v2_lean_a_dfoursquare_msasrec_a007_l03_s1_20260414_081919_659662_pid970394.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A007_L03_S1.log,56.9,,2026-04-14T08:20:12.898884+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 3, ""weight_decay"": 0.0001}"
A,foursquare,sasrec,SASRec,A004_L03,A004,ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A004_L03_S1,A_FOURSQUARE_SASREC_A004_L03_S1,1,6,ok,0.1913,0.1543,0.0001506931954043827,0.0010548523206751054,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_SASRec_abcd_v2_lean_a_dfoursquare_msasrec_a004_l03_s1_20260414_081815_054339_pid969639.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A004_L03_S1.log,52.0,,2026-04-14T08:19:03.436530+00:00,"{""dropout"": 0.25, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 0.0005}"
A,foursquare,sasrec,SASRec,A014_L03,A014,ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A014_L03_S1,A_FOURSQUARE_SASREC_A014_L03_S1,1,6,ok,0.191,0.1628,0.00032444701054553944,0.0031645569620253164,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_SASRec_abcd_v2_lean_a_dfoursquare_msasrec_a014_l03_s1_20260414_082224_957563_pid972379.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MSASREC_A014_L03_S1.log,54.2,,2026-04-14T08:23:15.737079+00:00,"{""dropout"": 0.15, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 1, ""num_layers"": 3, ""weight_decay"": 1e-05}"
A,foursquare,tisasrec,TiSASRec,A007_L04,A007,ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L04_S1,A_FOURSQUARE_TISASREC_A007_L04_S1,1,5,ok,0.1975,0.1584,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_TiSASRec_abcd_v2_lean_a_dfoursquare_mtisasrec_a007_l04_s1_20260414_082503_166829_pid974332.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/tisasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L04_S1.log,50.9,,2026-04-14T08:25:50.618431+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,foursquare,tisasrec,TiSASRec,A007_L03,A007,ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L03_S1,A_FOURSQUARE_TISASREC_A007_L03_S1,1,6,ok,0.1945,0.1551,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_TiSASRec_abcd_v2_lean_a_dfoursquare_mtisasrec_a007_l03_s1_20260414_082503_055417_pid974331.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/tisasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L03_S1.log,59.1,,2026-04-14T08:25:58.684335+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,foursquare,tisasrec,TiSASRec,A007_L02,A007,ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L02_S1,A_FOURSQUARE_TISASREC_A007_L02_S1,1,1,ok,0.1745,0.1445,0.0,0.0,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_TiSASRec_abcd_v2_lean_a_dfoursquare_mtisasrec_a007_l02_s1_20260414_082502_792767_pid974329.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L02_S1.log,59.5,,2026-04-14T08:25:58.983388+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,foursquare,tisasrec,TiSASRec,A007_L01,A007,ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L01_S1,A_FOURSQUARE_TISASREC_A007_L01_S1,1,4,ok,0.0965,0.0855,0.00011720581428159642,0.0010548523206751054,0.0,0.0,2673,948,2502,1059,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_TiSASRec_abcd_v2_lean_a_dfoursquare_mtisasrec_a007_l01_s1_20260414_082459_542982_pid974278.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/tisasrec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A007_L01_S1.log,59.3,,2026-04-14T08:25:55.302774+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,foursquare,tisasrec,TiSASRec,A001_L01,A001,ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A001_L01_S1,A_FOURSQUARE_TISASREC_A001_L01_S1,1,6,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_TiSASRec_abcd_v2_lean_a_dfoursquare_mtisasrec_a001_l01_s1_20260414_082423_534849_pid973657.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/tisasrec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A001_L01_S1.log,8.2,,2026-04-14T08:24:28.314413+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-06}"
A,foursquare,tisasrec,TiSASRec,A001_L02,A001,ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A001_L02_S1,A_FOURSQUARE_TISASREC_A001_L02_S1,1,1,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_TiSASRec_abcd_v2_lean_a_dfoursquare_mtisasrec_a001_l02_s1_20260414_082424_490426_pid973682.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/foursquare/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DFOURSQUARE_MTISASREC_A001_L02_S1.log,8.3,,2026-04-14T08:24:29.334121+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-06}"
A,retail_rocket,gru4rec,GRU4Rec,A009_L04,A009,ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A009_L04_S1,A_RETAIL_ROCKET_GRU4REC_A009_L04_S1,1,0,ok,0.3157,0.3125,0.0047604672724385145,0.026579520697167756,0.004322523912223463,0.019347037484885126,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_a_dretail_rocket_mgru4rec_a009_l04_s1_20260414_083623_695601_pid978399.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A009_L04_S1.log,68.0,,2026-04-14T08:37:28.275270+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 1e-06}"
A,retail_rocket,gru4rec,GRU4Rec,A006_L04,A006,ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A006_L04_S1,A_RETAIL_ROCKET_GRU4REC_A006_L04_S1,1,7,ok,0.3091,0.3023,0.0014390440255987878,0.011764705882352941,0.0010877191184816078,0.007557436517533253,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_a_dretail_rocket_mgru4rec_a006_l04_s1_20260414_083202_385988_pid978186.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A006_L04_S1.log,173.1,,2026-04-14T08:34:52.242771+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,retail_rocket,gru4rec,GRU4Rec,A014_L04,A014,ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A014_L04_S1,A_RETAIL_ROCKET_GRU4REC_A014_L04_S1,1,0,ok,0.307,0.3045,0.00046457528808277937,0.00522875816993464,0.0001736851127541195,0.002116082224909311,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_a_dretail_rocket_mgru4rec_a014_l04_s1_20260414_084135_575800_pid978767.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A014_L04_S1.log,115.5,,2026-04-14T08:43:27.544280+00:00,"{""dropout"": 0.2, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,retail_rocket,gru4rec,GRU4Rec,A002_L04,A002,ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A002_L04_S1,A_RETAIL_ROCKET_GRU4REC_A002_L04_S1,1,0,ok,0.3057,0.3018,0.00026187533127196733,0.004357298474945534,0.0002797424450895086,0.002720677146311971,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_a_dretail_rocket_mgru4rec_a002_l04_s1_20260414_082754_117627_pid976719.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A002_L04_S1.log,119.2,,2026-04-14T08:29:49.813203+00:00,"{""dropout"": 0.2, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,retail_rocket,gru4rec,GRU4Rec,A005_L04,A005,ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A005_L04_S1,A_RETAIL_ROCKET_GRU4REC_A005_L04_S1,1,5,ok,0.304,0.2988,0.0016418842529809033,0.01437908496732026,0.002123330942745869,0.012696493349455865,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_a_dretail_rocket_mgru4rec_a005_l04_s1_20260414_083102_755644_pid977873.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A005_L04_S1.log,87.2,,2026-04-14T08:32:26.678252+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,gru4rec,GRU4Rec,A017_L04,A017,ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A017_L04_S1,A_RETAIL_ROCKET_GRU4REC_A017_L04_S1,1,0,ok,0.303,0.3014,0.0012883159151394123,0.009586056644880174,0.001749428839365329,0.011185006045949214,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_a_dretail_rocket_mgru4rec_a017_l04_s1_20260414_084538_498627_pid978983.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MGRU4REC_A017_L04_S1.log,247.0,,2026-04-14T08:49:42.221540+00:00,"{""dropout"": 0.2, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,sasrec,SASRec,A013_L02,A013,ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A013_L02_S1,A_RETAIL_ROCKET_SASREC_A013_L02_S1,1,4,ok,0.3704,0.3696,0.006001166629245858,0.03790849673202614,0.0042823298182225866,0.022974607013301087,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_abcd_v2_lean_a_dretail_rocket_msasrec_a013_l02_s1_20260414_091243_382206_pid979979.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/sasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A013_L02_S1.log,273.2,,2026-04-14T09:17:13.098324+00:00,"{""dropout"": 0.1, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,sasrec,SASRec,A017_L02,A017,ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A017_L02_S1,A_RETAIL_ROCKET_SASREC_A017_L02_S1,1,7,ok,0.3699,0.367,0.0051029656171668845,0.03616557734204793,0.0038891548759325384,0.02267230955259976,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_abcd_v2_lean_a_dretail_rocket_msasrec_a017_l02_s1_20260414_092155_204506_pid980267.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/sasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A017_L02_S1.log,150.5,,2026-04-14T09:24:22.236279+00:00,"{""dropout"": 0.1, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,sasrec,SASRec,A017_L03,A017,ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A017_L03_S1,A_RETAIL_ROCKET_SASREC_A017_L03_S1,1,4,ok,0.3693,0.3658,0.00807919653217777,0.0457516339869281,0.005841805080476666,0.03053204353083434,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_abcd_v2_lean_a_dretail_rocket_msasrec_a017_l03_s1_20260414_092223_890154_pid980291.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A017_L03_S1.log,96.4,,2026-04-14T09:23:56.863391+00:00,"{""dropout"": 0.1, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,sasrec,SASRec,A013_L03,A013,ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A013_L03_S1,A_RETAIL_ROCKET_SASREC_A013_L03_S1,1,6,ok,0.3692,0.3664,0.008929605921628949,0.050980392156862744,0.006303988718072982,0.03476420798065296,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_abcd_v2_lean_a_dretail_rocket_msasrec_a013_l03_s1_20260414_091313_430173_pid979997.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A013_L03_S1.log,168.0,,2026-04-14T09:15:58.126014+00:00,"{""dropout"": 0.1, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,sasrec,SASRec,A013_L04,A013,ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A013_L04_S1,A_RETAIL_ROCKET_SASREC_A013_L04_S1,1,7,ok,0.3672,0.3685,0.034244054666271916,0.06797385620915032,0.02035100354239831,0.048065296251511486,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_abcd_v2_lean_a_dretail_rocket_msasrec_a013_l04_s1_20260414_091401_410817_pid980015.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/sasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A013_L04_S1.log,109.3,,2026-04-14T09:15:47.311472+00:00,"{""dropout"": 0.1, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
