early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,40,0.0603,ok,0.1089,0.0506,1
True,33,0.0609,ok,0.1117,0.0499,2
True,25,0.0831,ok,0.1347,0.0574,3
False,40,0.0572,ok,0.1232,0.0558,4
True,13,0.0096,ok,0.0143,0.0038,5
True,33,0.0571,ok,0.1261,0.0526,6
True,26,0.0795,ok,0.1404,0.0564,7
False,40,0.0557,ok,0.1032,0.0372,8
True,26,0.0792,ok,0.1375,0.0569,9
False,40,0.0557,ok,0.1032,0.0373,10
True,25,0.083,ok,0.1347,0.0574,11
True,23,0.0588,ok,0.1404,0.0561,12
True,26,0.0581,ok,0.1289,0.0533,13
True,25,0.083,ok,0.1347,0.0574,14
True,33,0.057,ok,0.1261,0.0525,15
True,40,0.0815,ok,0.1318,0.0623,16
True,40,0.0816,ok,0.1318,0.0611,17
True,23,0.0588,ok,0.1404,0.0563,18
